year;team 1;team 2;score;players;;;;;;;;;;;;;;;;;;;;;;
1974;Real Madrid;Elche;5-1;Miguel Ángel;Rubiñán;Touriño;José Luis;Camacho;Breitner;Roberto Martínez;Amancio;Netzer;Grosso;Santillana;Morgado;Aguilar;;;;;;;;;;
1974;Real Madrid;Zaragoza;1-0;Miguel Ángel;Rubiñán;Benito;Camacho;Uría;Velázquez;Breitner;Roberto Martínez;Netzer;Grosso;Santillana;Macanás;Touriño;;;;;;;;;;
1974;Real Madrid;Barcelona;1-0;Miguel Ángel;Rubiñán;Benito;Camacho;Velázquez;Breitner;Del Bosque;Roberto Martínez;Aguilar;Netzer;Santillana;Touriño;;;;;;;;;;;
1974;CD Málaga;Real Madrid;1-3;Miguel Ángel;Rubiñán;Benito;Camacho;Velázquez;Breitner;Del Bosque;Roberto Martínez;Aguilar;Netzer;Santillana;;;;;;;;;;;;
1974;Real Madrid;Valencia;3-2;Miguel Ángel;Rubiñán;Benito;José Luis;Camacho;Breitner;Velázquez;Macanás;Aguilar;Netzer;Santillana;Del Bosque;Roberto Martínez;;;;;;;;;;
1974;Real Madrid;Salamanca;1-0;Miguel Ángel;Rubiñán;Benito;Camacho;Velázquez;Breitner;Pirri;Roberto Martínez;Aguilar;Netzer;Santillana;José Luis;Del Bosque;;;;;;;;;;
1974;Real Madrid;Las Palmas;4-1;Miguel Ángel;Rubiñán;Benito;José Luis;Camacho;Del Bosque;Breitner;Roberto Martínez;Amancio;Netzer;Santillana;Macanás;;;;;;;;;;;
1974;Real Madrid;Crvena Zvezda;2-0;Miguel Ángel;Benito;Rubiñán;Camacho;Breitner;Velázquez;Del Bosque;Amancio;Roberto Martínez;Netzer;Santillana;Macanás;Aguilar;;;;;;;;;;
1974;Español;Real Madrid;0-2;Miguel Ángel;Rubiñán;Benito;Camacho;Velázquez;Breitner;Del Bosque;Macanás;Aguilar;Netzer;Santillana;;;;;;;;;;;;
1974;Real Madrid;Celta de Vigo;4-1;Miguel Ángel;Rubiñán;Benito;Camacho;Velázquez;Breitner;Del Bosque;Macanás;Aguilar;Netzer;Santillana;Morgado;Touriño;;;;;;;;;;
1974;Betis;Real Madrid;1-3;Miguel Ángel;Rubiñán;Touriño;Camacho;Velázquez;Breitner;Del Bosque;Aguilar;Amancio;Netzer;Santillana;Heredia;Morgado;;;;;;;;;;
1974;Real Madrid;Granada;1-0;Miguel Ángel;Rubiñán;Benito;Camacho;Velázquez;Breitner;Del Bosque;Roberto Martínez;Amancio;Netzer;Santillana;Pirri;;;;;;;;;;;
1974;Real Madrid;Murcia;4-0;Miguel Ángel;Rubiñán;Benito;Camacho;Pirri;Breitner;Del Bosque;Roberto Martínez;Amancio;Netzer;Santillana;Grosso;Touriño;;;;;;;;;;
1974;Real Madrid;Athletic Club;2-0;García Remón;Rubiñán;Benito;Touriño;Camacho;Pirri;Del Bosque;Roberto Martínez;Amancio;Netzer;Santillana;;;;;;;;;;;;
1974;Real Madrid;CD Málaga;4-0;García Remón;Rubiñán;Benito;Touriño;Camacho;Del Bosque;Pirri;Roberto Martínez;Amancio;Grosso;Santillana;Heredia;Vitoria;;;;;;;;;;
1974;Real Madrid;Orense;3-1;García Remón;Rubiñán;Benito;Camacho;Uría;Vitoria;Del Bosque;Pirri;Roberto Martínez;Amancio;Santillana;Grosso;Aguilar;;;;;;;;;;
1974;Real Madrid;Las Palmas;5-0;Miguel Ángel;Rubiñán;Benito;Camacho;Uría;Vitoria;Del Bosque;Pirri;Roberto Martínez;Amancio;Santillana;Heredia;Grosso;;;;;;;;;;
1974;Real Madrid;Zaragoza;2-1;Miguel Ángel;Rubiñán;Benito;Camacho;Uría;Vitoria;Del Bosque;Pirri;Roberto Martínez;Amancio;Santillana;Touriño;Grosso;;;;;;;;;;
1975;Real Madrid;Racing de Santander;2-0;Miguel Ángel;Sol;Benito;Camacho;Breitner;Del Bosque;Pirri;Roberto Martínez;Netzer;Amancio;Santillana;Sánchez Barrios;Uría;;;;;;;;;;
1975;Real Madrid;Dinamo Bucure?ti;4-1;Miguel Ángel;Sol;Benito;Camacho;Breitner;Del Bosque;Pirri;Roberto Martínez;Netzer;Amancio;Santillana;;;;;;;;;;;;
1975;Real Madrid;Hércules;4-0;Miguel Ángel;Sol;Benito;Camacho;Del Bosque;Velázquez;Breitner;Pirri;Roberto Martínez;Amancio;Santillana;Uría;Vitoria;;;;;;;;;;
1975;Betis;Real Madrid;0-2;Miguel Ángel;Sol;Benito;Uría;Camacho;Del Bosque;Velázquez;Breitner;Pirri;Roberto Martínez;Santillana;Vitoria;Sánchez Barrios;;;;;;;;;;
1975;Real Madrid;Las Palmas;2-1;Miguel Ángel;Sol;Benito;Camacho;Del Bosque;Breitner;Pirri;Roberto Martínez;Aguilar;Netzer;Santillana;Rubiñán;Velázquez;;;;;;;;;;
1975;Real Madrid;Español;3-1;Miguel Ángel;Sol;Camacho;Uría;Vitoria;Del Bosque;Breitner;Pirri;Guerini;Roberto Martínez;Santillana;Andrés;Sánchez Barrios;;;;;;;;;;
1975;Real Madrid;Derby County;5-1;Miguel Ángel;Sol;Benito;Camacho;Breitner;Del Bosque;Pirri;Roberto Martínez;Netzer;Amancio;Santillana;Rubiñán;;;;;;;;;;;
1975;Real Madrid;Zaragoza;3-2;Miguel Ángel;Sol;Benito;Camacho;Del Bosque;Breitner;Pirri;Roberto Martínez;Amancio;Netzer;Santillana;García Remón;Rubiñán;Vitoria;Guerini;;;;;;;;
1975;Sporting de Gijón;Real Madrid;0-2;García Remón;Sol;Benito;Camacho;Del Bosque;Breitner;Pirri;Guerini;Amancio;Netzer;Santillana;Rubiñán;Uría;;;;;;;;;;
1975;Real Madrid;Athletic Club;1-0;Miguel Ángel;Sol;Benito;Camacho;Del Bosque;Breitner;Pirri;Guerini;Amancio;Netzer;Santillana;Vitoria;;;;;;;;;;;
1975;Real Madrid;Granada;4-1;Miguel Ángel;Benito;Camacho;Uría;Velázquez;Del Bosque;Pirri;Roberto Martínez;Netzer;Amancio;Santillana;Touriño;Guerini;;;;;;;;;;
1975;Real Madrid;Oviedo;2-0;Miguel Ángel;Sol;Benito;Camacho;Breitner;Velázquez;Pirri;Roberto Martínez;Netzer;Amancio;Santillana;Sánchez Barrios;Del Bosque;;;;;;;;;;
1975;Hércules;Real Madrid;1-2;Miguel Ángel;Sol;Benito;Camacho;Vitoria;Del Bosque;Velázquez;Breitner;Pirri;Roberto Martínez;Santillana;;;;;;;;;;;;
1975;Real Madrid;Betis;5-0;Miguel Ángel;Sol;Benito;Camacho;Velázquez;Breitner;Pirri;Roberto Martínez;Amancio;Netzer;Santillana;Uría;Sánchez Barrios;;;;;;;;;;
1975;Racing de Ferrol;Real Madrid;1-2;Miguel Ángel;Sol;Rubiñán;Touriño;Uría;Vitoria;Del Bosque;Velázquez;Sánchez Barrios;Roberto Martínez;Amancio;José Luis;;;;;;;;;;;
1975;Real Madrid;Racing de Ferrol;4-1;García Remón;Rubiñán;José Luis;Benito;Uría;Vitoria;Velázquez;Del Bosque;Sánchez Barrios;Guerini;Aguilar;Pirri;Santillana;;;;;;;;;;
1975;Real Madrid;Real Sociedad;1-0;Miguel Ángel;Sol;Benito;Uría;Velázquez;Breitner;Pirri;Roberto Martínez;Amancio;Netzer;Santillana;García Remón;Touriño;Del Bosque;Guerini;;;;;;;;
1975;Español;Real Madrid;0-1;Miguel Ángel;Sol;Benito;Camacho;Vitoria;Velázquez;Breitner;Del Bosque;Pirri;Roberto Martínez;Santillana;Rubiñán;;;;;;;;;;;
1975;Real Madrid;Valencia;2-0;Miguel Ángel;Sol;Rubiñán;Camacho;Vitoria;Velázquez;Breitner;Pirri;Roberto Martínez;Netzer;Santillana;;;;;;;;;;;;
1975;Real Madrid;Sevilla;2-0;Miguel Ángel;Sol;Benito;Camacho;Vitoria;Breitner;Pirri;Roberto Martínez;Amancio;Netzer;Santillana;Velázquez;;;;;;;;;;;
1975;Real Madrid;Sporting de Gijón;2-0;Miguel Ángel;Sol;Rubiñán;Benito;José Luis;Camacho;Del Bosque;Roberto Martínez;Amancio;Netzer;Santillana;Guerini;Vitoria;;;;;;;;;;
1975;Real Madrid;Salamanca;1-0;Miguel Ángel;José Luis;Benito;Camacho;Uría;Del Bosque;Breitner;Guerini;Amancio;Netzer;Santillana;;;;;;;;;;;;
