WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
0;2001;Numancia;Oviedo;1-2;Jonathan López Pérez;Alejandro Castro Martín;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Raúl Iznata Zabala;José Rojo Martín;Claudio Javier Marini;José Ignacio Hurtado Capilla;Líbero Parri Romero;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Daniel Armand Ngom Kome;Alberto López Moreno;Elías Molina-Prados García-Navas;;;;
1;2001;Extremadura;Numancia;0-2;Jonathan López Pérez;Diego Jaume Favaro;Alejandro Castro Martín;Carlos Javier Cuéllar Jiménez;Jaime Ramón Molina Mata;Raúl Iznata Zabala;Octavio César Viñals González;José Rojo Martín;José Ignacio Hurtado Capilla;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Patrick Suffo Kengne;Elías Molina-Prados García-Navas;Francisco Juan Vacas Navarro;;;;
0;2001;Numancia;Racing de Santander;0-1;Jonathan López Pérez;Alejandro Castro Martín;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Raúl Iznata Zabala;Claudio Javier Marini;José Rojo Martín;José Ignacio Hurtado Capilla;Patrick Suffo Kengne;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Daniel Armand Ngom Kome;Líbero Parri Romero;Alberto López Moreno;;;;
0;2001;Burgos CF;Numancia;1-1;Jonathan López Pérez;Diego Jaume Favaro;Alejandro Castro Martín;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Raúl Iznata Zabala;Octavio César Viñals González;José Rojo Martín;Claudio Javier Marini;José Ignacio Hurtado Capilla;Carlos Reina Aranda;Laurențiu Dumitru Roșu;Elías Molina-Prados García-Navas;Daniel Armand Ngom Kome;;;;
1;2001;Numancia;Jaén;1-0;Jonathan López Pérez;Diego Jaume Favaro;Alejandro Castro Martín;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Daniel Armand Ngom Kome;Claudio Javier Marini;José Ignacio Hurtado Capilla;Patrick Suffo Kengne;Laurențiu Dumitru Roșu;Carlos Reina Aranda;José Antonio Culebras Arenas;Elías Molina-Prados García-Navas;Francisco Juan Vacas Navarro;;;;
0;2001;Eibar;Numancia;2-0;Jonathan López Pérez;Alejandro Castro Martín;José Antonio Culebras Arenas;Carlos Javier Cuéllar Jiménez;Raúl Iznata Zabala;Octavio César Viñals González;José Rojo Martín;Claudio Javier Marini;Elías Molina-Prados García-Navas;Patrick Suffo Kengne;Carlos Reina Aranda;Laurențiu Dumitru Roșu;José Ignacio Hurtado Capilla;;;;;
1;2001;Numancia;Racing de Ferrol;4-0;Jonathan López Pérez;Diego Jaume Favaro;Alejandro Castro Martín;Carlos Javier Cuéllar Jiménez;Raúl Iznata Zabala;José Rojo Martín;Claudio Javier Marini;José Ignacio Hurtado Capilla;Patrick Suffo Kengne;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Francisco Juan Vacas Navarro;Elías Molina-Prados García-Navas;Alberto López Moreno;;;;
1;2001;Leganés;Numancia;0-1;Jonathan López Pérez;Diego Jaume Favaro;Alejandro Castro Martín;Carlos Javier Cuéllar Jiménez;Raúl Iznata Zabala;Octavio César Viñals González;José Rojo Martín;Claudio Javier Marini;José Ignacio Hurtado Capilla;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Elías Molina-Prados García-Navas;Líbero Parri Romero;Francisco Juan Vacas Navarro;;;;
0;2001;Numancia;Levante;1-2;Álvaro Adrián Núñez Moreira;Diego Jaume Favaro;Juan Ramón López Muñiz;José Antonio Culebras Arenas;Raúl Iznata Zabala;Líbero Parri Romero;Claudio Javier Marini;Francisco Juan Vacas Navarro;Elías Molina-Prados García-Navas;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Alberto López Moreno;Alejandro Castro Martín;Ignacio Lobera Rodríguez;;;;
1;2002;Numancia;Sporting de Gijón;1-0;Luis García Conde;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Claudio Javier Marini;Daniel Armand Ngom Kome;Sergio Sestelo Guijarro;Sergio Alberto Cruz López;Patrick Suffo Kengne;Laurențiu Dumitru Roșu;Miguel Ángel Núñez Acosta;Álvaro Adrián Núñez Moreira;Pedro Rafael Ojeda Bustos;;;;
1;2002;Numancia;Tenerife;2-0;Álvaro Adrián Núñez Moreira;Jesús Enrique Velasco Muñoz;Diego Jaume Favaro;Jaime Ramón Molina Mata;Daniel Fernando Fagiani;Rafael Riaño Torrecilla;Claudio Javier Marini;Miguel Ángel Núñez Acosta;Miguel Alfonso Pérez Aracil;Sergio Alberto Cruz López;Laurențiu Dumitru Roșu;José Antonio Culebras Arenas;José Rojo Martín;Pedro Rafael Ojeda Bustos;;;;
0;2002;Leganés;Numancia;2-1;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Claudio Javier Marini;Rafael Riaño Torrecilla;Daniel Armand Ngom Kome;Sergio Sestelo Guijarro;Laurențiu Dumitru Roșu;Patrick Suffo Kengne;Pedro Rafael Ojeda Bustos;Miguel Ángel Núñez Acosta;Miguel Alfonso Pérez Aracil;;;;
0;2002;Numancia;Albacete;1-2;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Daniel Armand Ngom Kome;Claudio Javier Marini;Miguel Alfonso Pérez Aracil;Sergio Sestelo Guijarro;Sergio Alberto Cruz López;Patrick Suffo Kengne;José Rojo Martín;Pedro Rafael Ojeda Bustos;Laurențiu Dumitru Roșu;;;;
0;2002;Polideportivo Ejido;Numancia;3-2;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Manuel Sánchez Murias;José Rojo Martín;Claudio Javier Marini;Daniel Armand Ngom Kome;Sergio Alberto Cruz López;Patrick Suffo Kengne;Jesús Enrique Velasco Muñoz;Pedro Rafael Ojeda Bustos;Diego Jaume Favaro;;;;
1;2002;Numancia;Salamanca;1-0;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jesús Enrique Velasco Muñoz;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Manuel Sánchez Murias;José Rojo Martín;Daniel Armand Ngom Kome;Sergio Alberto Cruz López;Patrick Suffo Kengne;Octavio César Viñals González;Miguel Ángel Núñez Acosta;Sergio Sestelo Guijarro;;;;
0;2002;Córdoba;Numancia;1-1;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Manuel Sánchez Murias;Daniel Armand Ngom Kome;José Rojo Martín;Claudio Javier Marini;Sergio Sestelo Guijarro;Patrick Suffo Kengne;José Antonio Culebras Arenas;Jesús Enrique Velasco Muñoz;Laurențiu Dumitru Roșu;;;;
0;2002;Numancia;Levante;0-2;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Manuel Sánchez Murias;Claudio Javier Marini;Daniel Armand Ngom Kome;Laurențiu Dumitru Roșu;Sergio Sestelo Guijarro;Patrick Suffo Kengne;Sergio Alberto Cruz López;José Rojo Martín;Andrés Armada Pozo;;;;
0;2002;Murcia;Numancia;2-1;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Daniel Armand Ngom Kome;Manuel Sánchez Murias;Claudio Javier Marini;José Rojo Martín;Sergio Sestelo Guijarro;Laurențiu Dumitru Roșu;Octavio César Viñals González;Patrick Suffo Kengne;Andrés Armada Pozo;;;;
1;2002;Numancia;Tenerife;1-0;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Manuel Sánchez Murias;José Rojo Martín;Claudio Javier Marini;Daniel Armand Ngom Kome;Laurențiu Dumitru Roșu;Sergio Sestelo Guijarro;Jesús Enrique Velasco Muñoz;Patrick Suffo Kengne;Andrés Armada Pozo;;;;
1;2002;Numancia;Celta de Vigo;1-0;Luis García Conde;Unai Expósito Medina;Carlos Javier Cuéllar Jiménez;Jaime Ramón Molina Mata;Daniel Fernando Fagiani;Manuel Sánchez Murias;Daniel Armand Ngom Kome;Claudio Javier Marini;Patrick Suffo Kengne;Laurențiu Dumitru Roșu;Andrés Armada Pozo;José Antonio Culebras Arenas;Sergio Alberto Cruz López;Miguel Ángel Núñez Acosta;;;;
0;2002;Racing de Ferrol;Numancia;1-0;Álvaro Adrián Núñez Moreira;Jesús Enrique Velasco Muñoz;Jaime Ramón Molina Mata;José Antonio Culebras Arenas;Daniel Fernando Fagiani;Claudio Javier Marini;José Rojo Martín;Daniel Armand Ngom Kome;Miguel Ángel Núñez Acosta;Rafael Riaño Torrecilla;Sergio Sestelo Guijarro;Laurențiu Dumitru Roșu;Andrés Armada Pozo;Patrick Suffo Kengne;;;;
0;2002;Numancia;Compostela;2-2;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Miguel Ángel Núñez Acosta;Manuel Sánchez Murias;Claudio Javier Marini;Daniel Armand Ngom Kome;Sergio Alberto Cruz López;Patrick Suffo Kengne;Miguel Alfonso Pérez Aracil;Andrés Armada Pozo;;;;;
0;2002;Oviedo;Numancia;1-1;Álvaro Adrián Núñez Moreira;Jesús Enrique Velasco Muñoz;Unai Expósito Medina;José Antonio Culebras Arenas;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Manuel Sánchez Murias;Claudio Javier Marini;Miguel Ángel Núñez Acosta;Patrick Suffo Kengne;Laurențiu Dumitru Roșu;Miguel Alfonso Pérez Aracil;Sergio Alberto Cruz López;Octavio César Viñals González;;;;
0;2002;Numancia;Getafe;1-3;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Miguel Ángel Núñez Acosta;Claudio Javier Marini;Daniel Armand Ngom Kome;Sergio Alberto Cruz López;Laurențiu Dumitru Roșu;Patrick Suffo Kengne;Octavio César Viñals González;Miguel Alfonso Pérez Aracil;Sergio Sestelo Guijarro;;;;
0;2002;Zaragoza;Numancia;1-0;Luis García Conde;Jesús Enrique Velasco Muñoz;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;José Antonio Culebras Arenas;Rafael Riaño Torrecilla;Miguel Ángel Núñez Acosta;Claudio Javier Marini;Patrick Suffo Kengne;Sergio Sestelo Guijarro;Manuel Sánchez Murias;Pedro Rafael Ojeda Bustos;Miguel Alfonso Pérez Aracil;;;;
0;2002;Numancia;Almería;0-0;Luis García Conde;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Rafael Riaño Torrecilla;Miguel Ángel Núñez Acosta;Claudio Javier Marini;Daniel Armand Ngom Kome;Pedro Rafael Ojeda Bustos;Sergio Alberto Cruz López;José Antonio Culebras Arenas;Sergio Sestelo Guijarro;Laurențiu Dumitru Roșu;;;;
1;2002;Eibar;Numancia;1-2;Luis García Conde;Diego Jaume Favaro;Jesús Enrique Velasco Muñoz;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Daniel Fernando Fagiani;Daniel Armand Ngom Kome;Miguel Ángel Núñez Acosta;Pedro Rafael Ojeda Bustos;Patrick Suffo Kengne;José Antonio Culebras Arenas;José Rojo Martín;Sergio Sestelo Guijarro;;;;
0;2002;Numancia;Terrassa;1-1;Luis García Conde;Diego Jaume Favaro;Jesús Enrique Velasco Muñoz;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Daniel Fernando Fagiani;Miguel Ángel Núñez Acosta;Daniel Armand Ngom Kome;Pedro Rafael Ojeda Bustos;Patrick Suffo Kengne;José Rojo Martín;Miguel Alfonso Pérez Aracil;Laurențiu Dumitru Roșu;;;;
0;2002;Numancia;Sevilla;1-3;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;José Antonio Culebras Arenas;Carlos Javier Cuéllar Jiménez;Daniel Armand Ngom Kome;José Rojo Martín;Claudio Javier Marini;Miguel Alfonso Pérez Aracil;Rafael Riaño Torrecilla;Sergio Sestelo Guijarro;Laurențiu Dumitru Roșu;Jaime Ramón Molina Mata;Sergio Alberto Cruz López;Luis García Conde;Jesús Enrique Velasco Muñoz;Octavio César Viñals González;;
0;2002;Badajoz;Numancia;1-1;Luis García Conde;Unai Expósito Medina;Diego Jaume Favaro;Jesús Enrique Velasco Muñoz;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Miguel Ángel Núñez Acosta;Daniel Armand Ngom Kome;José Rojo Martín;Miguel Alfonso Pérez Aracil;Pedro Rafael Ojeda Bustos;Octavio César Viñals González;Laurențiu Dumitru Roșu;Sergio Sestelo Guijarro;;;;
0;2002;Sevilla;Numancia;2-1;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jaime Ramón Molina Mata;José Antonio Culebras Arenas;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Manuel Sánchez Murias;Miguel Alfonso Pérez Aracil;Claudio Javier Marini;Rafael Riaño Torrecilla;Laurențiu Dumitru Roșu;José Rojo Martín;Miguel Ángel Núñez Acosta;Sergio Sestelo Guijarro;Luis García Conde;Jesús Enrique Velasco Muñoz;;
0;2002;Las Palmas;Numancia;0-0;Luis García Conde;Jesús Enrique Velasco Muñoz;Diego Jaume Favaro;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Miguel Ángel Núñez Acosta;Miguel Alfonso Pérez Aracil;Pedro Rafael Ojeda Bustos;Patrick Suffo Kengne;Rafael Riaño Torrecilla;Claudio Javier Marini;Sergio Sestelo Guijarro;Álvaro Adrián Núñez Moreira;José Antonio Culebras Arenas;Laurențiu Dumitru Roșu;José Rojo Martín
1;2002;Numancia;Elche;1-0;Luis García Conde;Diego Jaume Favaro;Unai Expósito Medina;Carlos Javier Cuéllar Jiménez;Jaime Ramón Molina Mata;Octavio César Viñals González;Miguel Ángel Núñez Acosta;Miguel Alfonso Pérez Aracil;Daniel Armand Ngom Kome;Claudio Javier Marini;Patrick Suffo Kengne;Laurențiu Dumitru Roșu;Sergio Sestelo Guijarro;José Rojo Martín;;;;
0;2002;Xerez;Numancia;2-2;Luis García Conde;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Daniel Armand Ngom Kome;José Rojo Martín;Claudio Javier Marini;Miguel Alfonso Pérez Aracil;Laurențiu Dumitru Roșu;Carlos Reina Aranda;José Antonio Culebras Arenas;Manuel Sánchez Murias;Sergio Sestelo Guijarro;;;;
1;2002;Sporting de Gijón;Numancia;1-2;Luis García Conde;Diego Jaume Favaro;Unai Expósito Medina;Jaime Ramón Molina Mata;Daniel Fernando Fagiani;Daniel Armand Ngom Kome;Miguel Alfonso Pérez Aracil;José Rojo Martín;Claudio Javier Marini;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Sergio Sestelo Guijarro;Manuel Sánchez Murias;Pedro Rafael Ojeda Bustos;;;;
1;2002;Numancia;Leganés;2-1;Luis García Conde;Diego Jaume Favaro;Unai Expósito Medina;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Manuel Sánchez Murias;Claudio Javier Marini;Miguel Ángel Núñez Acosta;Miguel Alfonso Pérez Aracil;Laurențiu Dumitru Roșu;Carlos Reina Aranda;José Antonio Culebras Arenas;Octavio César Viñals González;Sergio Sestelo Guijarro;;;;
0;2002;Albacete;Numancia;3-1;Luis García Conde;Diego Jaume Favaro;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Miguel Ángel Núñez Acosta;Claudio Javier Marini;Miguel Alfonso Pérez Aracil;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Octavio César Viñals González;André Schei Lindbæk;Jesús Enrique Velasco Muñoz;;;;
0;2002;Numancia;Polideportivo Ejido;2-2;Luis García Conde;Jesús Enrique Velasco Muñoz;Diego Jaume Favaro;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Miguel Alfonso Pérez Aracil;Miguel Ángel Núñez Acosta;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Claudio Javier Marini;Pedro Rafael Ojeda Bustos;André Schei Lindbæk;;;;
0;2002;Salamanca;Numancia;0-0;Luis García Conde;Unai Expósito Medina;Jesús Enrique Velasco Muñoz;Carlos Javier Cuéllar Jiménez;Jaime Ramón Molina Mata;Daniel Fernando Fagiani;Daniel Armand Ngom Kome;Miguel Alfonso Pérez Aracil;Claudio Javier Marini;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Diego Jaume Favaro;André Schei Lindbæk;Pedro Rafael Ojeda Bustos;;;;
0;2002;Numancia;Córdoba;0-0;Luis García Conde;Diego Jaume Favaro;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Miguel Alfonso Pérez Aracil;Miguel Ángel Núñez Acosta;Daniel Armand Ngom Kome;Claudio Javier Marini;Carlos Reina Aranda;José Rojo Martín;Pedro Rafael Ojeda Bustos;André Schei Lindbæk;;;;
0;2002;Levante;Numancia;0-0;Luis García Conde;Diego Jaume Favaro;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Rafael Riaño Torrecilla;Claudio Javier Marini;Daniel Armand Ngom Kome;André Schei Lindbæk;Laurențiu Dumitru Roșu;José Rojo Martín;Pedro Rafael Ojeda Bustos;Miguel Ángel Núñez Acosta;;;;
0;2002;Numancia;Murcia;0-2;Luis García Conde;Diego Jaume Favaro;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;Rafael Riaño Torrecilla;Miguel Ángel Núñez Acosta;Daniel Armand Ngom Kome;Claudio Javier Marini;André Schei Lindbæk;Miguel Alfonso Pérez Aracil;Sergio Sestelo Guijarro;Laurențiu Dumitru Roșu;;;;
0;2002;Tenerife;Numancia;2-0;Luis García Conde;Unai Expósito Medina;Diego Jaume Favaro;Jesús Enrique Velasco Muñoz;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Daniel Armand Ngom Kome;Miguel Alfonso Pérez Aracil;Miguel Ángel Núñez Acosta;André Schei Lindbæk;José Luis Gallego García;José Rojo Martín;Sergio Sestelo Guijarro;;;;
1;2002;Numancia;Racing de Ferrol;4-2;Luis García Conde;Diego Jaume Favaro;Unai Expósito Medina;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;José Rojo Martín;Daniel Armand Ngom Kome;José Luis Gallego García;Claudio Javier Marini;Pedro Rafael Ojeda Bustos;Carlos Reina Aranda;Jaime Ramón Molina Mata;Miguel Alfonso Pérez Aracil;Octavio César Viñals González;;;;
0;2002;Compostela;Numancia;1-0;Luis García Conde;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;José Rojo Martín;José Luis Gallego García;Miguel Alfonso Pérez Aracil;Pedro Rafael Ojeda Bustos;Laurențiu Dumitru Roșu;Carlos Reina Aranda;Miguel Ángel Núñez Acosta;Manuel Sánchez Murias;Sergio Sestelo Guijarro;;;;
1;2002;Numancia;Oviedo;4-2;Luis García Conde;Diego Jaume Favaro;Unai Expósito Medina;José Antonio Culebras Arenas;Daniel Fernando Fagiani;José Rojo Martín;Claudio Javier Marini;José Luis Gallego García;Miguel Alfonso Pérez Aracil;Pedro Rafael Ojeda Bustos;Carlos Reina Aranda;Miguel Ángel Núñez Acosta;Laurențiu Dumitru Roșu;Daniel Armand Ngom Kome;;;;
0;2002;Getafe;Numancia;1-1;Luis García Conde;Unai Expósito Medina;Jaime Ramón Molina Mata;Carlos Javier Cuéllar Jiménez;José Antonio Culebras Arenas;Daniel Fernando Fagiani;José Rojo Martín;Claudio Javier Marini;Miguel Alfonso Pérez Aracil;Pedro Rafael Ojeda Bustos;Carlos Reina Aranda;Jesús Enrique Velasco Muñoz;Miguel Ángel Núñez Acosta;Daniel Armand Ngom Kome;;;;
0;2002;Numancia;Zaragoza;2-2;Luis García Conde;Unai Expósito Medina;Jesús Enrique Velasco Muñoz;José Antonio Culebras Arenas;Carlos Javier Cuéllar Jiménez;Daniel Fernando Fagiani;José Rojo Martín;Claudio Javier Marini;Miguel Alfonso Pérez Aracil;Pedro Rafael Ojeda Bustos;Carlos Reina Aranda;Daniel Armand Ngom Kome;Miguel Ángel Núñez Acosta;;;;;
1;2002;Almería;Numancia;1-2;Luis García Conde;Unai Expósito Medina;Jesús Enrique Velasco Muñoz;Carlos Javier Cuéllar Jiménez;José Antonio Culebras Arenas;Octavio César Viñals González;Miguel Alfonso Pérez Aracil;Claudio Javier Marini;José Rojo Martín;Pedro Rafael Ojeda Bustos;Carlos Reina Aranda;Diego Jaume Favaro;Miguel Ángel Núñez Acosta;Daniel Armand Ngom Kome;;;;
1;2002;Numancia;Eibar;1-0;Luis García Conde;Unai Expósito Medina;Jesús Enrique Velasco Muñoz;Carlos Javier Cuéllar Jiménez;José Antonio Culebras Arenas;Octavio César Viñals González;Miguel Ángel Núñez Acosta;Miguel Alfonso Pérez Aracil;Claudio Javier Marini;Pedro Rafael Ojeda Bustos;Carlos Reina Aranda;Diego Jaume Favaro;Laurențiu Dumitru Roșu;Sergio Sestelo Guijarro;;;;
0;2002;Terrassa;Numancia;1-1;Luis García Conde;Unai Expósito Medina;Jesús Enrique Velasco Muñoz;Carlos Javier Cuéllar Jiménez;José Antonio Culebras Arenas;Octavio César Viñals González;Miguel Ángel Núñez Acosta;Miguel Alfonso Pérez Aracil;Claudio Javier Marini;Pedro Rafael Ojeda Bustos;Carlos Reina Aranda;Diego Jaume Favaro;Rafael Riaño Torrecilla;José Rojo Martín;;;;
1;2002;Numancia;Badajoz;4-0;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jesús Enrique Velasco Muñoz;José Antonio Culebras Arenas;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Miguel Alfonso Pérez Aracil;José Rojo Martín;Miguel Ángel Núñez Acosta;Sergio Sestelo Guijarro;Pedro Rafael Ojeda Bustos;Manuel Sánchez Murias;Daniel Armand Ngom Kome;Rafael Riaño Torrecilla;;;;
0;2002;Numancia;Las Palmas;0-1;Álvaro Adrián Núñez Moreira;Unai Expósito Medina;Jesús Enrique Velasco Muñoz;Carlos Javier Cuéllar Jiménez;José Antonio Culebras Arenas;Octavio César Viñals González;Miguel Ángel Núñez Acosta;Miguel Alfonso Pérez Aracil;José Rojo Martín;Sergio Sestelo Guijarro;Pedro Rafael Ojeda Bustos;Manuel Sánchez Murias;Rafael Riaño Torrecilla;Daniel Armand Ngom Kome;Luis García Conde;Diego Jaume Favaro;Claudio Javier Marini;Laurențiu Dumitru Roșu
0;2002;Elche;Numancia;1-1;Álvaro Adrián Núñez Moreira;Diego Jaume Favaro;Unai Expósito Medina;José Antonio Culebras Arenas;Carlos Javier Cuéllar Jiménez;Octavio César Viñals González;Daniel Armand Ngom Kome;José Rojo Martín;Miguel Ángel Núñez Acosta;Miguel Alfonso Pérez Aracil;Sergio Sestelo Guijarro;Mario Martínez Rubio;Laurențiu Dumitru Roșu;Rafael Riaño Torrecilla;;;;
0;2002;Numancia;Xerez;1-4;Álvaro Adrián Núñez Moreira;Jesús Enrique Velasco Muñoz;Carlos Javier Cuéllar Jiménez;José Antonio Culebras Arenas;Octavio César Viñals González;Rafael Riaño Torrecilla;Miguel Alfonso Pérez Aracil;Claudio Javier Marini;José Rojo Martín;Pedro Rafael Ojeda Bustos;Sergio Sestelo Guijarro;Mario Martínez Rubio;Álvaro Bravo Ausín;Javier Sánchez Laguarda;;;;
1;2003;Numancia;Córdoba;1-0;Luis García Conde;Jesús Enrique Velasco Muñoz;Jaime Ramón Molina Mata;José Antonio Culebras Arenas;Daniel Fernando Fagiani;José Alberto Toril Rodríguez;Óscar Javier Pulido Senderos;Miguel Alfonso Pérez Aracil;Mustafá Abdesalam Mohand;Juan Carlos Moreno Rodríguez;Julio Pineda Romero;Miguel Ángel Núñez Acosta;Rafael Riaño Torrecilla;Sergio Sestelo Guijarro;Álvaro Adrián Núñez Moreira;Luis Francisco Casado Hernández;Octavio César Viñals González;Daniel Armand Ngom Kome
0;2003;Salamanca;Numancia;1-0;Luis García Conde;Jesús Enrique Velasco Muñoz;Jaime Ramón Molina Mata;José Antonio Culebras Arenas;Daniel Fernando Fagiani;José Alberto Toril Rodríguez;Óscar Javier Pulido Senderos;Miguel Alfonso Pérez Aracil;Mustafá Abdesalam Mohand;Sergio Sestelo Guijarro;Juan Carlos Moreno Rodríguez;Rafael Riaño Torrecilla;Miguel Ángel Núñez Acosta;Julio Pineda Romero;Álvaro Adrián Núñez Moreira;Luis Francisco Casado Hernández;Antonio José González Santos;Javier Sánchez Laguarda
1;2003;Numancia;Las Palmas;2-0;Luis García Conde;Jesús Enrique Velasco Muñoz;Jaime Ramón Molina Mata;José Antonio Culebras Arenas;Daniel Fernando Fagiani;José Alberto Toril Rodríguez;Miguel Alfonso Pérez Aracil;Óscar Javier Pulido Senderos;Sergio Sestelo Guijarro;Juan Carlos Moreno Rodríguez;Mustafá Abdesalam Mohand;Javier Sánchez Laguarda;Julio Pineda Romero;Miguel Ángel Núñez Acosta;Álvaro Adrián Núñez Moreira;Luis Francisco Casado Hernández;Antonio José González Santos;Rafael Riaño Torrecilla
0;2003;Levante;Numancia;4-0;Luis García Conde;Luis Francisco Casado Hernández;Jaime Ramón Molina Mata;José Antonio Culebras Arenas;Daniel Fernando Fagiani;Miguel Ángel Núñez Acosta;Javier Sánchez Laguarda;Miguel Alfonso Pérez Aracil;José Alberto Toril Rodríguez;Mustafá Abdesalam Mohand;Juan Carlos Moreno Rodríguez;Laurențiu Dumitru Roșu;Daniel Armand Ngom Kome;Rafael Riaño Torrecilla;Álvaro Adrián Núñez Moreira;Antonio José González Santos;Octavio César Viñals González;Julio Pineda Romero
0;2003;Numancia;Xerez;0-0;Luis García Conde;Jesús Enrique Velasco Muñoz;Jaime Ramón Molina Mata;José Antonio Culebras Arenas;Daniel Fernando Fagiani;Miguel Alfonso Pérez Aracil;Óscar Javier Pulido Senderos;José Alberto Toril Rodríguez;Mustafá Abdesalam Mohand;Laurențiu Dumitru Roșu;Juan Carlos Moreno Rodríguez;Miguel Ángel Núñez Acosta;Sergio Sestelo Guijarro;Daniel Armand Ngom Kome;Álvaro Adrián Núñez Moreira;Antonio José González Santos;Octavio César Viñals González;Rafael Riaño Torrecilla
