WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;;;;;;
1;1970;Barcelona;Valencia;4-3;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Pedro María Zabalza Inda;Marcial Manuel Pina Morales;Enrique Álvarez Costas;Teófilo Dueñas Samper;Carles Rexach Cerdà;Josep Maria Fusté Blanch;Ramón Alfonseda Pous;Salvador Sadurní Urpí;Bartolomé Paredes Feliu;;;;;;;;
1;1971;Barcelona;Real Sociedad;3-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Pedro María Zabalza Inda;Enrique Álvarez Costas;Ramón Alfonseda Pous;Teófilo Dueñas Samper;Narcís Martí Filosia;Lluís Pujol Codina;Salvador Sadurní Urpí;Josep Maria Fusté Blanch;;;;;;;;
0;1971;Español;Barcelona;3-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Pedro María Zabalza Inda;Juan Carlos Pérez López;Enrique Álvarez Costas;Ramón Alfonseda Pous;Carles Rexach Cerdà;Teófilo Dueñas Samper;Marcial Manuel Pina Morales;;;;;;;;;;
1;1971;Distillery;Barcelona;1-3;Miguel Reina Santos;Joaquim Rifé Climent;Francisco Fernández Rodríguez;Antonio Torres García;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Enrique Álvarez Costas;Juan Carlos Pérez López;Pedro María Zabalza Inda;Ramón Alfonseda Pous;Carles Rexach Cerdà;Miguel Ángel Bustillo Lafoz;;;;;;;;;;;
0;1971;Barcelona;Las Palmas;1-2;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Narcís Martí Filosia;Marcial Manuel Pina Morales;Juan Carlos Pérez López;Enrique Álvarez Costas;Miguel Ángel Bustillo Lafoz;Carles Rexach Cerdà;Salvador Sadurní Urpí;Teófilo Dueñas Samper;;;;;;;;;;
1;1971;Barcelona;Leeds;2-1;Salvador Sadurní Urpí;Joaquim Rifé Climent;Francisco Fernández Rodríguez;Antonio Torres García;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Juan Carlos Pérez López;Enrique Álvarez Costas;Teófilo Dueñas Samper;Carles Rexach Cerdà;Josep Maria Fusté Blanch;Bartolomé Paredes Feliu;José Luis Romero Robledo;;;;;;;;;
0;1971;Sporting de Gijón;Barcelona;1-0;Salvador Sadurní Urpí;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Juan Carlos Pérez López;Enrique Álvarez Costas;Teófilo Dueñas Samper;Carles Rexach Cerdà;Ramón Alfonseda Pous;Josep Maria Fusté Blanch;;;;;;;;;;
1;1971;Barcelona;Distillery;4-0;Salvador Sadurní Urpí;Joaquim Rifé Climent;Francisco Fernández Rodríguez;Antonio Torres García;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Juan Manuel Asensi Ripoll;Enrique Álvarez Costas;Juan Carlos Pérez López;Teófilo Dueñas Samper;Carles Rexach Cerdà;Ramón Alfonseda Pous;Josep Maria Fusté Blanch;;;;;;;;;;
0;1971;Barcelona;Atlético de Madrid;0-0;Salvador Sadurní Urpí;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Juan Carlos Pérez López;Enrique Álvarez Costas;Ramón Alfonseda Pous;Carles Rexach Cerdà;Josep Maria Fusté Blanch;Teófilo Dueñas Samper;;;;;;;;;;
0;1971;Betis;Barcelona;0-0;Salvador Sadurní Urpí;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Juan Carlos Pérez López;Enrique Álvarez Costas;Ramón Alfonseda Pous;Carles Rexach Cerdà;Josep Maria Fusté Blanch;Pedro María Zabalza Inda;;;;;;;;;;
