WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,
1,1991,Albacete,Athletic Club,4-0,Luis Gabelo del Socorro Conejo Jiménez,Juan José Juárez Valera,Rafael Collado García,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,José Manuel Cabrera Menéndez,Julio Soler Guerrero,Marco Antonio Etcheverry Vargas,Pedro Corbalán Martínez,Antonio Camilo Casal Fernández,Ismael Urzaiz Aranda,Pedro Parada García,Juan Carlos Balaguer Zamora,Gaspar López Rogles,José Francisco Sigüenza Soto,,
0,1991,Sevilla,Albacete,3-0,Luis Gabelo del Socorro Conejo Jiménez,Juan José Juárez Valera,Rafael Collado García,Pedro Parada García,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,José Manuel Cabrera Menéndez,Julio Soler Guerrero,Pedro Corbalán Martínez,Marco Antonio Etcheverry Vargas,Ismael Urzaiz Aranda,Antonio Camilo Casal Fernández,Juan Carlos Balaguer Zamora,Delfí Geli Roura,José Francisco Sigüenza Soto,,
0,1991,Albacete,Sporting de Gijón,0-2,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Rafael Collado García,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,José Manuel Cabrera Menéndez,Marco Antonio Etcheverry Vargas,Pedro Corbalán Martínez,Francisco Javier Oliete Valle,Ismael Urzaiz Aranda,Juan Carlos Balaguer Zamora,Pedro Parada García,Antonio Camilo Casal Fernández,,
0,1991,Real Madrid,Albacete,2-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Rafael Collado García,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,Marco Antonio Etcheverry Vargas,Antonio López Alfaro,Ismael Urzaiz Aranda,Antonio Camilo Casal Fernández,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Julio Soler Guerrero,Pedro Parada García,,
1,1991,Albacete,Logroñés,2-0,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Rafael Collado García,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,Pedro Corbalán Martínez,Antonio López Alfaro,Antonio Camilo Casal Fernández,Ismael Urzaiz Aranda,José Manuel Cabrera Menéndez,Juan Carlos Balaguer Zamora,Julio Soler Guerrero,Pedro Parada García,,
0,1991,Deportivo de La Coruña,Albacete,2-2,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Rafael Collado García,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,José Manuel Cabrera Menéndez,Francisco Javier Mármol Rodríguez,Antonio López Alfaro,Ismael Urzaiz Aranda,Antonio Camilo Casal Fernández,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Julio Soler Guerrero,Pedro Parada García,,
0,1991,Albacete,Barcelona,1-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Rafael Collado García,Juan José Juárez Valera,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,Juan Antonio Chesa Camacho,José Luis Zalazar Rodríguez,Francisco Javier Mármol Rodríguez,Julio Soler Guerrero,Antonio López Alfaro,Ismael Urzaiz Aranda,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Pedro Parada García,Antonio Camilo Casal Fernández,,
1,1991,Albacete,Real Burgos,1-0,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,Antonio López Alfaro,Ismael Urzaiz Aranda,Antonio Camilo Casal Fernández,Juan Carlos Balaguer Zamora,Pedro Corbalán Martínez,Pedro Parada García,,
1,1991,Mallorca,Albacete,0-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,Julio Soler Guerrero,Antonio López Alfaro,Pedro Parada García,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Sócrates Parri Romero,Ismael Urzaiz Aranda,,
1,1991,Albacete,Español,3-2,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,Antonio López Alfaro,Pedro Corbalán Martínez,Daniel Toribio Aquino Antúnez,Sócrates Parri Romero,Juan Carlos Balaguer Zamora,Pedro Parada García,,
1,1991,Real Sociedad,Albacete,0-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,Francisco Javier Mármol Rodríguez,José Luis Zalazar Rodríguez,Julio Soler Guerrero,Antonio López Alfaro,Pedro Parada García,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Daniel Toribio Aquino Antúnez,Antonio Camilo Casal Fernández,,
0,1991,Albacete,Zaragoza,1-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,Pedro Parada García,Francisco Javier Mármol Rodríguez,José Luis Zalazar Rodríguez,Julio Soler Guerrero,Antonio López Alfaro,Daniel Toribio Aquino Antúnez,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Juan José Juárez Valera,Antonio Camilo Casal Fernández,,
1,1991,Oviedo,Albacete,0-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,Antonio López Alfaro,Daniel Toribio Aquino Antúnez,Juan Carlos Balaguer Zamora,Pedro Parada García,Antonio Camilo Casal Fernández,Pedro Corbalán Martínez,,
1,1991,Albacete,Atlético de Madrid,3-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,Daniel Toribio Aquino Antúnez,Manuel Salvador Serra,Juan José Juárez Valera,Juan Carlos Balaguer Zamora,Ismael Urzaiz Aranda,Pedro Corbalán Martínez,,
1,1991,Albacete,Osasuna,1-0,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,Daniel Toribio Aquino Antúnez,Manuel Salvador Serra,Antonio López Alfaro,Juan Carlos Balaguer Zamora,Juan José Juárez Valera,Ismael Urzaiz Aranda,,
0,1991,Valencia,Albacete,1-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,Manuel Salvador Serra,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,José Manuel Cabrera Menéndez,Daniel Toribio Aquino Antúnez,Juan José Juárez Valera,Antonio López Alfaro,Juan Carlos Balaguer Zamora,José Luis Cabrero Valle,Pedro Corbalán Martínez,,
0,1991,Albacete,Tenerife,1-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,José Manuel Cabrera Menéndez,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Antonio Camilo Casal Fernández,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Juan José Juárez Valera,José Luis Cabrero Valle,,
0,1991,Cádiz,Albacete,1-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Juan José Juárez Valera,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Pedro Parada García,Juan Carlos Balaguer Zamora,Ismael Urzaiz Aranda,Pedro Corbalán Martínez,,
1,1991,Albacete,Valladolid,3-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Juan José Juárez Valera,José Manuel Cabrera Menéndez,Juan Carlos Balaguer Zamora,José Luis Cabrero Valle,Ismael Urzaiz Aranda,,
0,1991,Athletic Club,Albacete,1-0,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,José Luis Zalazar Rodríguez,Julio Soler Guerrero,Antonio López Alfaro,Daniel Toribio Aquino Antúnez,Pedro Corbalán Martínez,José Manuel Cabrera Menéndez,Juan Carlos Balaguer Zamora,Juan José Juárez Valera,Antonio Camilo Casal Fernández,,
0,1991,Albacete,Sevilla,0-0,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,Julio Soler Guerrero,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,Daniel Toribio Aquino Antúnez,Ismael Urzaiz Aranda,Manuel Salvador Serra,Juan Carlos Balaguer Zamora,Juan José Juárez Valera,Antonio López Alfaro,,
1,1991,Sporting de Gijón,Albacete,0-2,Juan Carlos Balaguer Zamora,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,Francisco Javier Mármol Rodríguez,José Luis Zalazar Rodríguez,Julio Soler Guerrero,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Manuel Salvador Serra,Juan José Juárez Valera,Luis Gabelo del Socorro Conejo Jiménez,Pedro Parada García,Pedro Corbalán Martínez,,
0,1991,Albacete,Real Madrid,1-3,Luis Gabelo del Socorro Conejo Jiménez,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,José Manuel Cabrera Menéndez,Manuel Salvador Serra,Francisco Javier Mármol Rodríguez,Julio Soler Guerrero,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Juan José Juárez Valera,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Antonio Camilo Casal Fernández,Ismael Urzaiz Aranda,,
0,1991,Logroñés,Albacete,1-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,Antonio López Alfaro,Manuel Salvador Serra,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Daniel Toribio Aquino Antúnez,Marco Antonio Etcheverry Vargas,,
1,1991,Albacete,Deportivo de La Coruña,3-0,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Rafael Collado García,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,José Manuel Cabrera Menéndez,Manuel Salvador Serra,Francisco Javier Mármol Rodríguez,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Pedro Parada García,Marco Antonio Etcheverry Vargas,Juan Carlos Balaguer Zamora,José Luis Cabrero Valle,Pedro Corbalán Martínez,,
0,1991,Barcelona,Albacete,7-1,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Juan José Juárez Valera,Sócrates Parri Romero,Francisco Javier Oliete Valle,José Luis Cabrero Valle,José Manuel Cabrera Menéndez,Pedro Parada García,Francisco Javier Mármol Rodríguez,José Luis Zalazar Rodríguez,Julio Soler Guerrero,Marco Antonio Etcheverry Vargas,Antonio López Alfaro,Juan Carlos Balaguer Zamora,Manuel Salvador Serra,Daniel Toribio Aquino Antúnez,,
0,1991,Real Burgos,Albacete,3-1,Luis Gabelo del Socorro Conejo Jiménez,Sócrates Parri Romero,Juan José Juárez Valera,Sotero López Clemente,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Manuel Salvador Serra,Francisco Javier Mármol Rodríguez,Julio Soler Guerrero,Daniel Toribio Aquino Antúnez,Antonio Camilo Casal Fernández,Ismael Urzaiz Aranda,Juan Carlos Balaguer Zamora,Pedro Corbalán Martínez,Pedro Parada García,,
1,1991,Albacete,Mallorca,1-0,Luis Gabelo del Socorro Conejo Jiménez,Juan José Juárez Valera,Sócrates Parri Romero,Francisco Javier Oliete Valle,Sotero López Clemente,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Manuel Salvador Serra,Francisco Javier Mármol Rodríguez,Julio Soler Guerrero,Daniel Toribio Aquino Antúnez,Marco Antonio Etcheverry Vargas,Ismael Urzaiz Aranda,Juan Carlos Balaguer Zamora,Pedro Parada García,Pedro Corbalán Martínez,,
0,1991,Español,Albacete,2-0,Juan Carlos Balaguer Zamora,Sócrates Parri Romero,Sotero López Clemente,Francisco Javier Oliete Valle,José Manuel Cabrera Menéndez,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,José Luis Zalazar Rodríguez,Manuel Salvador Serra,Julio Soler Guerrero,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Marco Antonio Etcheverry Vargas,Luis Gabelo del Socorro Conejo Jiménez,Juan José Juárez Valera,Pedro Corbalán Martínez,,
0,1991,Albacete,Real Sociedad,0-1,Juan Carlos Balaguer Zamora,Delfí Geli Roura,Sócrates Parri Romero,Juan José Juárez Valera,Francisco Javier Oliete Valle,Manuel Salvador Serra,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,José Manuel Cabrera Menéndez,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Marco Antonio Etcheverry Vargas,Pedro Corbalán Martínez,Luis Gabelo del Socorro Conejo Jiménez,Sotero López Clemente,Pedro Parada García,,
0,1991,Zaragoza,Albacete,1-0,Juan Carlos Balaguer Zamora,Delfí Geli Roura,Juan José Juárez Valera,Sócrates Parri Romero,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,Manuel Salvador Serra,José Manuel Cabrera Menéndez,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Pedro Corbalán Martínez,Sotero López Clemente,Luis Gabelo del Socorro Conejo Jiménez,Pedro Parada García,Antonio Camilo Casal Fernández,,
1,1991,Albacete,Oviedo,2-0,Luis Gabelo del Socorro Conejo Jiménez,Delfí Geli Roura,Sócrates Parri Romero,Juan José Juárez Valera,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Manuel Salvador Serra,Francisco Javier Mármol Rodríguez,José Manuel Cabrera Menéndez,Daniel Toribio Aquino Antúnez,Antonio López Alfaro,Pedro Parada García,Sotero López Clemente,Juan Carlos Balaguer Zamora,Antonio Camilo Casal Fernández,Pedro Corbalán Martínez,,
0,1991,Atlético de Madrid,Albacete,4-1,Juan Carlos Balaguer Zamora,Delfí Geli Roura,Sócrates Parri Romero,Juan José Juárez Valera,Sotero López Clemente,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Manuel Salvador Serra,Francisco Javier Mármol Rodríguez,Daniel Toribio Aquino Antúnez,Marco Antonio Etcheverry Vargas,Pedro Corbalán Martínez,Pedro Parada García,Fernando Marcos Santiago,Julio Soler Guerrero,,
0,1992,Albacete,Sevilla,3-4,Juan Carlos Balaguer Zamora,Delfí Geli Roura,Antônio Carlos Zago,Santiago Denia Sánchez,José Manuel Cabrera Menéndez,Francisco Javier Mármol Rodríguez,José Luis Zalazar Rodríguez,Manuel Salvador Serra,Pedro Corbalán Martínez,Antonio López Alfaro,Antonio Pinilla Miranda,Rommel Fernández Gutiérrez,Jesús Unanua Becerril,Sócrates Parri Romero,Julio Soler Guerrero,Juan Antonio Chesa Camacho,,
0,1992,Osasuna,Albacete,3-0,Jesús Unanua Becerril,Delfí Geli Roura,Sócrates Parri Romero,Antônio Carlos Zago,Santiago Denia Sánchez,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Manuel Salvador Serra,Francisco Javier Mármol Rodríguez,Antonio López Alfaro,Antonio Pinilla Miranda,Juan Antonio Chesa Camacho,Juan Carlos Balaguer Zamora,Rafael Collado García,Francisco Javier Oliete Valle,Pedro Corbalán Martínez,,
0,1992,Albacete,Real Sociedad,1-2,Jesús Unanua Becerril,Delfí Geli Roura,Antônio Carlos Zago,Santiago Denia Sánchez,José Manuel Cabrera Menéndez,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Manuel Salvador Serra,Francisco Javier Mármol Rodríguez,Antonio López Alfaro,Antonio Pinilla Miranda,Julio Soler Guerrero,Pedro Corbalán Martínez,Juan Carlos Balaguer Zamora,Sócrates Parri Romero,Juan Antonio Chesa Camacho,,
0,1992,Real Madrid,Albacete,3-0,Jesús Unanua Becerril,Delfí Geli Roura,Antônio Carlos Zago,Rafael Collado García,José Manuel Cabrera Menéndez,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Francisco Javier Mármol Rodríguez,Juan Antonio Chesa Camacho,Rommel Fernández Gutiérrez,Antonio Pinilla Miranda,Antonio López Alfaro,Juan Carlos Balaguer Zamora,Santiago Denia Sánchez,Julio Soler Guerrero,Pedro Corbalán Martínez,,
1,1992,Albacete,Tenerife,1-0,Jesús Unanua Becerril,Delfí Geli Roura,Santiago Denia Sánchez,Rafael Collado García,José Manuel Cabrera Menéndez,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Francisco Javier Mármol Rodríguez,Rommel Fernández Gutiérrez,Antonio Pinilla Miranda,Antônio Carlos Zago,Antonio López Alfaro,Juan Carlos Balaguer Zamora,Manuel Salvador Serra,Julio Soler Guerrero,,
0,1992,Barcelona,Albacete,3-3,Jesús Unanua Becerril,Delfí Geli Roura,Santiago Denia Sánchez,Rafael Collado García,José Manuel Cabrera Menéndez,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Julio Soler Guerrero,Francisco Javier Mármol Rodríguez,Antonio López Alfaro,Antonio Pinilla Miranda,Juan Antonio Chesa Camacho,Antônio Carlos Zago,Juan Carlos Balaguer Zamora,Manuel Salvador Serra,Armando Tejera Perdomo,,
1,1992,Utebo,Albacete,0-1,Juan Carlos Balaguer Zamora,Armando Tejera Perdomo,Antônio Carlos Zago,Santiago Denia Sánchez,Rafael Collado García,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Antonio López Alfaro,Antonio Pinilla Miranda,Manuel Salvador Serra,,,,,,
1,1992,Albacete,Real Burgos,4-0,Jesús Unanua Becerril,Armando Tejera Perdomo,Antônio Carlos Zago,Santiago Denia Sánchez,José Manuel Cabrera Menéndez,Francisco Javier Oliete Valle,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Julio Soler Guerrero,Antonio López Alfaro,Antonio Pinilla Miranda,Nenad Bjelica,Delfí Geli Roura,Juan Carlos Balaguer Zamora,Manuel Salvador Serra,Pedro Corbalán Martínez,,
1,1992,Albacete,Utebo,5-1,Juan Carlos Balaguer Zamora,Delfí Geli Roura,Criubaldo Hernández Gómez,Armando Tejera Perdomo,Antônio Carlos Zago,José Manuel Cabrera Menéndez,José Luis Zalazar Rodríguez,Juan Antonio Chesa Camacho,Nenad Bjelica,Antonio López Alfaro,Antonio Pinilla Miranda,Alberto Jiménez Monteagudo,Pedro Corbalán Martínez,,,,,
