WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
0;1982;SD Ibiza;Algeciras;0-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Francisco Saucedo Santos;Manuel Capa Palacios;Manuel García Montes;Miguel Rodríguez Sotomayor;Andrés Gómez Vallecillo;José Leonardo Calabuig Cuartero;José Antonio Asián Cardo;Francisco Heredia Fernández;Manuel Jesús Quintero Acuña;;;;;;
1;1982;Algeciras;Alcoyano;1-0;Vicente Gómez Mira;Francisco Almenara Montoya;Francisco Fernández Caba;Manuel Capa Palacios;Alberto Álvarez Malavert;Francisco Saucedo Santos;Manuel García Montes;Francisco Heredia Fernández;Andrés Gómez Vallecillo;José Leonardo Calabuig Cuartero;Francisco García Jaramillo;Miguel Rodríguez Sotomayor;Manuel Jesús Quintero Acuña;;;;;
0;1982;Algeciras;San Fernando;1-1;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Francisco Fernández Caba;Manuel Capa Palacios;Alberto Álvarez Malavert;Manuel García Montes;José Leonardo Calabuig Cuartero;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;Francisco García Jaramillo;Manuel Jesús Quintero Acuña;Miguel Rodríguez Sotomayor;;;;;
0;1982;Racing Portuense;Algeciras;1-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Saucedo Santos;Manuel Capa Palacios;Alberto Álvarez Malavert;Manuel García Montes;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;Francisco Heredia Fernández;Francisco Martínez Caba;Francisco Almenara Montoya;Miguel Rodríguez Sotomayor;;;;;
1;1982;Algeciras;Hospitalet;1-0;Vicente Gómez Mira;Francisco Almenara Montoya;Manuel Capa Palacios;Alberto Álvarez Malavert;Francisco Saucedo Santos;Manuel García Montes;Manuel Jesús Quintero Acuña;Andrés Gómez Vallecillo;Miguel Rodríguez Sotomayor;Miguel Gallego Domínguez;José Antonio Asián Cardo;Benito Sánchez Postigo;Julio Cabello Ortega;;;;;
0;1982;RSD Alcalá;Algeciras;0-0;Vicente Gómez Mira;Francisco Almenara Montoya;Alberto Álvarez Malavert;Manuel Capa Palacios;Francisco Saucedo Santos;Manuel García Montes;Manuel Jesús Quintero Acuña;Miguel Rodríguez Sotomayor;Andrés Gómez Vallecillo;José Antonio Asián Cardo;Julio Cabello Ortega;Benito Sánchez Postigo;Francisco Fernández Caba;;;;;
1;1982;Algeciras;Parla;3-0;Vicente Gómez Mira;Manuel Capa Palacios;Alberto Álvarez Malavert;Francisco Almenara Montoya;Manuel García Montes;Manuel Jesús Quintero Acuña;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;José Baldón;Julio Cabello Ortega;Francisco Saucedo Santos;Benito Sánchez Postigo;;;;;
0;1982;Antequerano;Algeciras;1-1;Vicente Gómez Mira;Francisco Fernández Caba;Francisco Almenara Montoya;Manuel Capa Palacios;Alberto Álvarez Malavert;Francisco Saucedo Santos;Miguel Rodríguez Sotomayor;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;Julio Cabello Ortega;Manuel Jesús Quintero Acuña;Benito Sánchez Postigo;;;;;
0;1982;Calvo Sotelo;Algeciras;4-0;Vicente Gómez Mira;Francisco Almenara Montoya;Francisco Fernández Caba;Manuel Capa Palacios;Alberto Álvarez Malavert;Francisco Saucedo Santos;Miguel Rodríguez Sotomayor;Manuel García Montes;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;Julio Cabello Ortega;Francisco Heredia Fernández;Manuel Jesús Quintero Acuña;;;;;
1;1982;Algeciras;Fuengirola;2-0;Vicente Gómez Mira;Benito Sánchez Postigo;Manuel Capa Palacios;Francisco Fernández Caba;Manuel García Montes;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;Francisco Martínez Caba;José Baldón;Julio Cabello Ortega;Manuel Jesús Quintero Acuña;Francisco Heredia Fernández;;;;;
1;1982;Badajoz;Algeciras;0-2;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Francisco Fernández Caba;Manuel Capa Palacios;Alberto Álvarez Malavert;Manuel García Montes;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;Julio Cabello Ortega;José María Gil Navarro;Manuel Jesús Quintero Acuña;;;;;
0;1982;Algeciras;Poblense;0-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Manuel Capa Palacios;Alberto Álvarez Malavert;Manuel Jesús Quintero Acuña;Manuel García Montes;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;Julio Cabello Ortega;Francisco Martínez Caba;Francisco Fernández Caba;;;;;
1;1982;Albacete;Algeciras;0-1;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Francisco Fernández Caba;Manuel Capa Palacios;Alberto Álvarez Malavert;Manuel García Montes;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;Julio Cabello Ortega;Francisco Heredia Fernández;;;;;;
0;1982;Algeciras;Lorca;1-1;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Francisco Fernández Caba;Manuel Capa Palacios;Alberto Álvarez Malavert;Manuel García Montes;Manuel Jesús Quintero Acuña;Miguel Gallego Domínguez;José Antonio Asián Cardo;Francisco Martínez Caba;Francisco Saucedo Santos;Francisco García Jaramillo;;;;;
1;1982;AD Ceuta;Algeciras;1-4;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Francisco Fernández Caba;Manuel Capa Palacios;Alberto Álvarez Malavert;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;Francisco García Jaramillo;Julio Cabello Ortega;Francisco Heredia Fernández;Francisco Saucedo Santos;;;;;
0;1982;Algeciras;Granada;0-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Francisco Saucedo Santos;Manuel Capa Palacios;Manuel García Montes;Francisco Heredia Fernández;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;Julio Cabello Ortega;Francisco Martínez Caba;Manuel Jesús Quintero Acuña;;;;;
0;1982;Torrejón;Algeciras;2-0;Juan Antonio Muñoz Torres;Benito Sánchez Postigo;José María Gil Navarro;Francisco Saucedo Santos;Francisco Almenara Montoya;José María Elorduy Trifol;Manuel Jesús Quintero Acuña;Andrés Gómez Vallecillo;Francisco Heredia Fernández;Francisco Martínez Caba;Julio Cabello Ortega;Miguel Rodríguez Sotomayor;José Baldón;;;;;
0;1982;Algeciras;AD Ceuta;0-0;Juan Antonio Muñoz Torres;Benito Sánchez Postigo;Francisco Saucedo Santos;Francisco Almenara Montoya;Manuel Capa Palacios;Alberto Álvarez Malavert;Manuel Jesús Quintero Acuña;Andrés Gómez Vallecillo;José Antonio Asián Cardo;Francisco García Jaramillo;Julio Cabello Ortega;José Baldón;;;;;;
0;1982;AD Ceuta;Algeciras;2-1;Juan Antonio Muñoz Torres;Benito Sánchez Postigo;Francisco Saucedo Santos;Francisco Almenara Montoya;Manuel Capa Palacios;Alberto Álvarez Malavert;Francisco Heredia Fernández;Andrés Gómez Vallecillo;José Antonio Asián Cardo;Francisco García Jaramillo;Julio Cabello Ortega;Miguel Rodríguez Sotomayor;José Baldón;;;;;
0;1983;Algeciras;Rayo Vallecano;0-1;Vicente Gómez Mira;Mario Blanco Rodríguez;Alberto Álvarez Malavert;Manuel Capa Palacios;Antonio Javier Ocaña Oliva;Manuel García Montes;Antonio Serrano González;Andrés Gómez Vallecillo;José Antonio Asián Cardo;Francisco Vidal Paz;Joaquín Muñoz Guardiola;Francisco Almenara Montoya;Luis Alonso Cebada;;;;;
0;1983;Oviedo;Algeciras;3-0;Vicente Gómez Mira;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Alberto Álvarez Malavert;Mario Blanco Rodríguez;Manuel Capa Palacios;Manuel García Montes;Antonio Serrano González;José Antonio Asián Cardo;Francisco Vidal Paz;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Francisco Almenara Montoya;;;;;
0;1983;Recreativo de Huelva;Algeciras;2-0;Vicente Gómez Mira;Benito Sánchez Postigo;Manuel Capa Palacios;Francisco Almenara Montoya;Antonio Javier Ocaña Oliva;Mario Blanco Rodríguez;Luis Jiménez Peces;Antonio Serrano González;José Antonio Asián Cardo;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Manuel Jesús Quintero Acuña;Francisco Saucedo Santos;;;;;
1;1983;Algeciras;Palencia CF;2-1;Vicente Gómez Mira;Benito Sánchez Postigo;Mario Blanco Rodríguez;Manuel Capa Palacios;Antonio Javier Ocaña Oliva;Manuel García Montes;Antonio Serrano González;Luis Jiménez Peces;José Antonio Asián Cardo;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Manuel Jesús Quintero Acuña;Andrés Gómez Vallecillo;;;;;
0;1983;Las Palmas;Algeciras;2-0;Vicente Gómez Mira;Benito Sánchez Postigo;Mario Blanco Rodríguez;Manuel Capa Palacios;Antonio Javier Ocaña Oliva;Francisco Almenara Montoya;Luis Jiménez Peces;Antonio Serrano González;José Antonio Asián Cardo;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Manuel García Montes;Manuel Jesús Quintero Acuña;;;;;
1;1983;Algeciras;Recreativo de Huelva;2-1;Vicente Gómez Mira;Mario Blanco Rodríguez;Manuel Capa Palacios;Francisco Almenara Montoya;Luis Jiménez Peces;Antonio Serrano González;Andrés Gómez Vallecillo;Manuel Jesús Quintero Acuña;José Antonio Asián Cardo;Julio Cabello Ortega;Luis Alonso Cebada;Manuel García Montes;;;;;;
1;1983;Algeciras;Castilla;1-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Manuel García Montes;Luis Jiménez Peces;Antonio Serrano González;José Antonio Asián Cardo;Joaquín Muñoz Guardiola;Andrés Gómez Vallecillo;Manuel Jesús Quintero Acuña;;;;;
0;1983;Recreativo de Huelva;Algeciras;0-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Alberto Álvarez Malavert;Antonio Serrano González;José Antonio Asián Cardo;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Manuel Jesús Quintero Acuña;Andrés Gómez Vallecillo;;;;;
1;1983;Algeciras;Celta de Vigo;1-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Antonio Serrano González;Andrés Gómez Vallecillo;José Antonio Asián Cardo;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Manuel Jesús Quintero Acuña;Manuel García Montes;;;;;
0;1983;Castellón;Algeciras;1-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Antonio Javier Ocaña Oliva;Alberto Álvarez Malavert;Manuel Capa Palacios;Mario Blanco Rodríguez;Antonio Serrano González;Andrés Gómez Vallecillo;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Manuel Jesús Quintero Acuña;Manuel García Montes;;;;;
0;1983;Tenerife;Algeciras;1-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Francisco Saucedo Santos;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Manuel Jesús Quintero Acuña;Antonio Serrano González;José Antonio Asián Cardo;Francisco Vidal Paz;Julio Cabello Ortega;;;;;;
0;1983;Algeciras;Elche;0-0;Vicente Gómez Mira;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Alberto Álvarez Malavert;Manuel Jesús Quintero Acuña;Antonio Serrano González;José Antonio Asián Cardo;Francisco Vidal Paz;Luis Alonso Cebada;Joaquín Muñoz Guardiola;;;;;;
0;1983;Linares CF;Algeciras;1-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Saucedo Santos;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Manuel Jesús Quintero Acuña;Antonio Serrano González;José Antonio Asián Cardo;Francisco Vidal Paz;Julio Cabello Ortega;Alberto Álvarez Malavert;Manuel García Montes;;;;;
0;1983;Algeciras;Granada;1-1;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Saucedo Santos;Manuel Capa Palacios;Alberto Álvarez Malavert;Manuel Jesús Quintero Acuña;Antonio Serrano González;Luis Jiménez Peces;José Antonio Asián Cardo;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Miguel Gallego Domínguez;Julio Cabello Ortega;;;;;
1;1983;Barcelona Atlético;Algeciras;0-1;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Saucedo Santos;Alberto Álvarez Malavert;Mario Blanco Rodríguez;Manuel Jesús Quintero Acuña;Antonio Serrano González;Manuel García Montes;Luis Jiménez Peces;José Antonio Asián Cardo;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Miguel Gallego Domínguez;;;;;
1;1983;Algeciras;Atlético Madrileño;4-2;Vicente Gómez Mira;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Alberto Álvarez Malavert;Mario Blanco Rodríguez;Manuel Jesús Quintero Acuña;Luis Jiménez Peces;Antonio Serrano González;José Antonio Asián Cardo;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Miguel Gallego Domínguez;Manuel García Montes;;;;;
0;1983;Racing de Santander;Algeciras;2-1;Vicente Gómez Mira;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Alberto Álvarez Malavert;Manuel Jesús Quintero Acuña;Antonio Serrano González;José Antonio Asián Cardo;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Manuel García Montes;;;;;;
0;1983;Algeciras;Deportivo de La Coruña;1-1;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Almenara Montoya;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Luis Jiménez Peces;Antonio Serrano González;José Antonio Asián Cardo;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Manuel García Montes;Miguel Gallego Domínguez;;;;;
0;1983;Cartagena;Algeciras;1-0;Vicente Gómez Mira;Benito Sánchez Postigo;Francisco Saucedo Santos;Antonio Javier Ocaña Oliva;Mario Blanco Rodríguez;Manuel Capa Palacios;Luis Jiménez Peces;Antonio Serrano González;José Antonio Asián Cardo;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Manuel Jesús Maderal Villa;Miguel Gallego Domínguez;;;;;
0;1983;Algeciras;Bilbao Athletic;2-2;Vicente Gómez Mira;Benito Sánchez Postigo;Manuel Capa Palacios;Mario Blanco Rodríguez;Luis Jiménez Peces;Antonio Serrano González;Andrés Gómez Vallecillo;José Antonio Asián Cardo;Manuel Jesús Maderal Villa;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Miguel Gallego Domínguez;;;;;;
0;1983;Hércules;Algeciras;3-1;Vicente Gómez Mira;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Luis Jiménez Peces;Andrés Gómez Vallecillo;Antonio Serrano González;José Antonio Asián Cardo;Manuel Jesús Maderal Villa;Joaquín Muñoz Guardiola;Juan Antonio Muñoz Torres;Luis Alonso Cebada;;;;;
0;1983;Rayo Vallecano;Algeciras;0-0;Juan Antonio Muñoz Torres;Hugo Alberto Vaca Beccarria;Antonio Javier Ocaña Oliva;Mario Blanco Rodríguez;Manuel Capa Palacios;Alberto Álvarez Malavert;Antonio Serrano González;José Antonio Asián Cardo;Miguel Gregori Morell;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Benito Sánchez Postigo;Miguel Gallego Domínguez;;;;;
0;1983;Algeciras;Oviedo;2-2;Juan Antonio Muñoz Torres;Benito Sánchez Postigo;Hugo Alberto Vaca Beccarria;Manuel Capa Palacios;Alberto Álvarez Malavert;Antonio Javier Ocaña Oliva;Antonio Serrano González;Luis Jiménez Peces;Joaquín Muñoz Guardiola;Miguel Gregori Morell;Manuel Jesús Maderal Villa;Diego Quintero Bueno;Manuel García Montes;;;;;
0;1983;Palencia CF;Algeciras;2-1;José Luis Bocoya Gómez;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Hugo Alberto Vaca Beccarria;Mario Blanco Rodríguez;Manuel Capa Palacios;Diego Quintero Bueno;Antonio Serrano González;José Antonio Asián Cardo;Miguel Gregori Morell;Joaquín Muñoz Guardiola;Manuel Jesús Maderal Villa;Luis Alonso Cebada;;;;;
0;1983;Algeciras;Las Palmas;0-0;José Luis Bocoya Gómez;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Diego Quintero Bueno;Mario Blanco Rodríguez;Miguel Gallego Domínguez;Antonio Serrano González;José Antonio Asián Cardo;Miguel Gregori Morell;Manuel Jesús Maderal Villa;Joaquín Muñoz Guardiola;Francisco Saucedo Santos;;;;;;
1;1983;Castilla;Algeciras;0-3;José Luis Bocoya Gómez;Benito Sánchez Postigo;Manuel Capa Palacios;Mario Blanco Rodríguez;Antonio Javier Ocaña Oliva;Luis Jiménez Peces;Antonio Serrano González;José Antonio Asián Cardo;Miguel Gregori Morell;Manuel Jesús Maderal Villa;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Manuel García Montes;;;;;
1;1983;Algeciras;Recreativo de Huelva;2-1;José Luis Bocoya Gómez;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Diego Quintero Bueno;Luis Jiménez Peces;Manuel García Montes;José Antonio Asián Cardo;Miguel Gregori Morell;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Francisco Saucedo Santos;Miguel Gallego Domínguez;;;;;
0;1983;Celta de Vigo;Algeciras;1-1;José Luis Bocoya Gómez;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Luis Jiménez Peces;Manuel García Montes;Antonio Serrano González;José Antonio Asián Cardo;Miguel Gregori Morell;Joaquín Muñoz Guardiola;Francisco Almenara Montoya;Luis Alonso Cebada;;;;;
0;1983;Algeciras;Castellón;1-1;José Luis Bocoya Gómez;Benito Sánchez Postigo;Diego Quintero Bueno;Manuel Capa Palacios;Mario Blanco Rodríguez;Luis Jiménez Peces;Antonio Serrano González;José Antonio Asián Cardo;Miguel Gregori Morell;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Manuel García Montes;;;;;;
0;1983;Algeciras;Tenerife;0-1;José Luis Bocoya Gómez;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Manuel García Montes;Luis Jiménez Peces;Antonio Serrano González;José Antonio Asián Cardo;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Hugo Alberto Vaca Beccarria;;;;;;
0;1983;Elche;Algeciras;3-0;José Luis Bocoya Gómez;Hugo Alberto Vaca Beccarria;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Manuel García Montes;Antonio Serrano González;José Antonio Asián Cardo;Miguel Gregori Morell;Joaquín Muñoz Guardiola;Luis Alonso Cebada;Francisco Almenara Montoya;Francisco Heredia Fernández;;;;;
0;1983;Algeciras;Linares CF;1-1;José Luis Bocoya Gómez;Benito Sánchez Postigo;Hugo Alberto Vaca Beccarria;Antonio Javier Ocaña Oliva;Francisco Almenara Montoya;Mario Blanco Rodríguez;Andrés Gómez Vallecillo;Antonio Serrano González;José Antonio Asián Cardo;Miguel Gregori Morell;Joaquín Muñoz Guardiola;Luis Jiménez Peces;Manuel Jesús Quintero Acuña;;;;;
0;1983;Granada;Algeciras;3-1;José Luis Bocoya Gómez;Benito Sánchez Postigo;Francisco Almenara Montoya;Antonio Javier Ocaña Oliva;Manuel Capa Palacios;Mario Blanco Rodríguez;Andrés Gómez Vallecillo;Antonio Serrano González;José Antonio Asián Cardo;Miguel Gregori Morell;Joaquín Muñoz Guardiola;Miguel Gallego Domínguez;Luis Jiménez Peces;;;;;
1;1983;Algeciras;Barcelona Atlético;1-0;Vicente Gómez Mira;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Diego Quintero Bueno;Hugo Alberto Vaca Beccarria;Andrés Gómez Vallecillo;Antonio Serrano González;José Antonio Asián Cardo;Julio Cabello Ortega;Miguel Gregori Morell;Joaquín Muñoz Guardiola;Francisco Saucedo Santos;Luis Alonso Cebada;;;;;
0;1983;Atlético Madrileño;Algeciras;1-1;Vicente Gómez Mira;Benito Sánchez Postigo;Hugo Alberto Vaca Beccarria;Antonio Javier Ocaña Oliva;Diego Quintero Bueno;Manuel Capa Palacios;Mario Blanco Rodríguez;Antonio Serrano González;Miguel Gregori Morell;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Francisco Saucedo Santos;Manuel Jesús Maderal Villa;;;;;
1;1983;Algeciras;Racing de Santander;2-0;Vicente Gómez Mira;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Hugo Alberto Vaca Beccarria;Diego Quintero Bueno;Mario Blanco Rodríguez;Andrés Gómez Vallecillo;Antonio Serrano González;Manuel Jesús Maderal Villa;Luis Alonso Cebada;Joaquín Muñoz Guardiola;Manuel Jesús Quintero Acuña;José Antonio Asián Cardo;;;;;
0;1983;Deportivo de La Coruña;Algeciras;1-0;Vicente Gómez Mira;Benito Sánchez Postigo;Antonio Javier Ocaña Oliva;Hugo Alberto Vaca Beccarria;Diego Quintero Bueno;Mario Blanco Rodríguez;Andrés Gómez Vallecillo;Antonio Serrano González;Manuel Jesús Maderal Villa;Luis Alonso Cebada;Miguel Gregori Morell;José Antonio Asián Cardo;Manuel Capa Palacios;;;;;
