WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,,,,,,
0,1971,Sporting de Gijón,Córdoba,0-0,Miguel Ángel Molina Pons,Francisco Varo López,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,José Fermín Gutiérrez Martín,Ramón Tejada Acuña,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,Vicente del Bosque González,Manuel Cruz Ortega,,,,,,,,,,
0,1971,Córdoba,Atlético de Madrid,0-1,Miguel Ángel Molina Pons,Francisco Varo López,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,José Fermín Gutiérrez Martín,Ramón Tejada Acuña,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,Vicente del Bosque González,Manuel Cruz Ortega,,,,,,,,,,
0,1971,Betis,Córdoba,0-0,Miguel Ángel Molina Pons,Francisco Varo López,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,José Fermín Gutiérrez Martín,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Ramón Tejada Acuña,,,,,,,,,,,
0,1971,Córdoba,Celta de Vigo,0-0,Miguel Ángel Molina Pons,Francisco Varo López,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,Vicente del Bosque González,José Fermín Gutiérrez Martín,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,Ramón Tejada Acuña,Manuel Cruz Ortega,,,,,,,,,,
0,1971,Sabadell,Córdoba,1-0,Miguel Ángel Molina Pons,Francisco Varo López,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,Vicente del Bosque González,José Fermín Gutiérrez Martín,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Ramón Tejada Acuña,,,,,,,,,,,
0,1971,Córdoba,Atlético de Bilbao,0-1,Miguel Ángel Molina Pons,Francisco Varo López,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,Vicente del Bosque González,José Fermín Gutiérrez Martín,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Juan Alias Aguilar,Ramón Tejada Acuña,,,,,,,,,,
0,1971,Valencia,Córdoba,4-2,Miguel Ángel Molina Pons,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,Vicente del Bosque González,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Ramón Tejada Acuña,Antonio Alarcón Vergara,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,,,,,,,,,,,,
1,1971,Córdoba,Barcelona,1-0,Miguel Ángel Molina Pons,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,Vicente del Bosque González,José Fermín Gutiérrez Martín,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Manuel Garrido Sevilla,,,,,,,,,,
0,1971,Granada,Córdoba,1-0,Miguel Ángel Molina Pons,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,Vicente del Bosque González,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Manuel Cruz Ortega,,,,,,,,,,,
1,1972,Córdoba,Logroñés,2-1,Miguel Ángel Molina Pons,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Luis Miguel Cervera Indart,,,,,,,,,,,
0,1972,Racing de Santander,Córdoba,1-0,Miguel Ángel Molina Pons,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Juan Alias Aguilar,,,,,,,,,,,
0,1972,Osasuna,Córdoba,2-2,Miguel Ángel Molina Pons,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Julio Romero Verdú,Luis Miguel Cervera Indart,,,,,,,,,,,
1,1972,Córdoba,Cádiz,2-0,Miguel Ángel Molina Pons,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Julio Romero Verdú,,,,,,,,,,,,
1,1972,Mestalla,Córdoba,0-1,Miguel Ángel Molina Pons,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Julio Romero Verdú,,,,,,,,,,,,
0,1972,Córdoba,Valladolid,2-3,Miguel Ángel Molina Pons,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Julio Romero Verdú,,,,,,,,,,,,
0,1972,Sabadell,Córdoba,3-3,Miguel Ángel Molina Pons,Amador Puig Coll,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Julio Romero Verdú,Luis Miguel Cervera Indart,,,,,,,,,,,
0,1972,Sevilla,Córdoba,3-1,Miguel Ángel Molina Pons,Amador Puig Coll,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Julio Romero Verdú,Ángel Luis Piñel Blanco,Luis Miguel Cervera Indart,,,,,,,,,,
0,1972,Córdoba,Elche,1-2,José Antonio Ruiz López,Amador Puig Coll,Ángel Luis Piñel Blanco,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Julio Romero Verdú,,,,,,,,,,,,
0,1972,San Andrés,Córdoba,1-0,Miguel Ángel Molina Pons,Amador Puig Coll,Ángel Luis Piñel Blanco,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Julio Romero Verdú,Luis Miguel Cervera Indart,Manuel Garrido Sevilla,,,,,,,,,,
1,1972,Córdoba,Baracaldo,2-0,Miguel Ángel Molina Pons,Amador Puig Coll,Ángel Luis Piñel Blanco,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Julio Romero Verdú,José Rodríguez Martínez,Luis Miguel Cervera Indart,,,,,,,,,,
0,1972,Mallorca,Córdoba,2-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,Amador Puig Coll,Manuel López Rodríguez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Ramón Tejada Acuña,Manuel de la Cuesta Martínez,Francisco Jiménez Martín,Manuel Cruz Ortega,Julio Romero Verdú,Luis Miguel Cervera Indart,,,,,,,,,,,
1,1972,Córdoba,Rayo Vallecano,2-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Luis Miguel Cervera Indart,,,,,,,,,,,
0,1972,Pontevedra,Córdoba,0-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Luis Miguel Cervera Indart,,,,,,,,,,,
0,1972,Orense,Córdoba,3-0,Miguel Ángel Molina Pons,Francisco Varo López,José Rodríguez Martínez,Ángel Luis Piñel Blanco,Rafael Cepas Robles,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Juan Alias Aguilar,Luis Miguel Cervera Indart,Ángel Rodríguez Torres,,,,,,,,,,
1,1972,Córdoba,Gimnástico de Tarragona,1-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Luis Miguel Cervera Indart,,,,,,,,,,,
0,1972,Cultural Leonesa,Córdoba,3-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,José Rodríguez Martínez,Manuel López Rodríguez,Luis Miguel Cervera Indart,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,,,,,,,,,,,,
1,1972,Córdoba,Orense,3-1,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Manuel López Rodríguez,Ángel Luis Piñel Blanco,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Rafael Cepas Robles,Antonio Sánchez Baena,,,,,,,,,,
1,1972,Córdoba,Tenerife,1-0,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Ángel Luis Piñel Blanco,Manuel López Rodríguez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,José Rodríguez Martínez,,,,,,,,,,,
0,1972,Hércules,Córdoba,1-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,José Rodríguez Martínez,Manuel López Rodríguez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Luis Miguel Cervera Indart,,,,,,,,,,,
1,1972,Córdoba,Murcia,1-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,José Rodríguez Martínez,Manuel López Rodríguez,José Luis Urbano Martínez,José Tomás Escalante Bermejo,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,,,,,,,,,,,,
0,1972,Logroñés,Córdoba,4-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,Francisco Varo López,José Rodríguez Martínez,Manuel López Rodríguez,José Luis Urbano Martínez,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,Luis Miguel Cervera Indart,Juan Carlos Rojas Díaz,,,,,,,,,,
0,1972,Córdoba,Racing de Santander,1-2,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,José Rodríguez Martínez,Manuel López Rodríguez,José Luis Urbano Martínez,José Tomás Escalante Bermejo,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Juan Carlos Rojas Díaz,,,,,,,,,,
1,1972,Córdoba,Osasuna,4-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,Manuel López Rodríguez,José Luis Urbano Martínez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Francisco Jiménez Martín,José Cantarero García,,,,,,,,,,,
0,1972,Cádiz,Córdoba,1-1,Miguel Ángel Molina Pons,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,José Luis Urbano Martínez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Luis Miguel Cervera Indart,,,,,,,,,,,
0,1972,Córdoba,Sabadell,0-0,Miguel Ángel Molina Pons,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,José Luis Urbano Martínez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Manuel García Montes,Luis Miguel Cervera Indart,,,,,,,,,,
0,1972,Córdoba,Mestalla,0-0,Miguel Ángel Molina Pons,Amador Puig Coll,Ángel Luis Piñel Blanco,Manuel López Rodríguez,José Luis Urbano Martínez,José Tomás Escalante Bermejo,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Manuel García Montes,,,,,,,,,,,
0,1972,Valladolid,Córdoba,2-1,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Francisco Varo López,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,Luis Miguel Cervera Indart,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,Juan Alias Aguilar,Juan Carlos Rojas Díaz,,,,,,,,,,
0,1972,Córdoba,Sevilla,0-0,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,Antonio Alarcón Vergara,José Tomás Escalante Bermejo,Luis Miguel Cervera Indart,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Manuel Cruz Ortega,,,,,,,,,,,
0,1972,Elche,Córdoba,1-0,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Francisco Varo López,Ángel Luis Piñel Blanco,Rafael Cepas Robles,Manuel López Rodríguez,Luis Miguel Cervera Indart,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,José Tomás Escalante Bermejo,Manuel Cruz Ortega,,,,,,,,,,
1,1972,Córdoba,San Andrés,4-0,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,Luis Miguel Cervera Indart,José Tomás Escalante Bermejo,,,,,,,,,,
0,1972,Baracaldo,Córdoba,3-2,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,Luis Miguel Cervera Indart,José Tomás Escalante Bermejo,,,,,,,,,,
1,1972,Córdoba,Mallorca,2-0,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,Luis Miguel Cervera Indart,José Tomás Escalante Bermejo,,,,,,,,,,
0,1972,Rayo Vallecano,Córdoba,3-0,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,José Rodríguez Martínez,José Tomás Escalante Bermejo,,,,,,,,,,
1,1972,Córdoba,Pontevedra,2-1,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,Juan Carlos Rojas Díaz,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,José Luis Urbano Martínez,José Tomás Escalante Bermejo,,,,,,,,,,
0,1972,Gimnástico de Tarragona,Córdoba,1-1,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,José Luis Urbano Martínez,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,José Tomás Escalante Bermejo,José Rodríguez Martínez,,,,,,,,,,
0,1972,Córdoba,Cultural Leonesa,2-2,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Rafael Cepas Robles,Ángel Luis Piñel Blanco,Manuel López Rodríguez,Manuel García Montes,Antonio Alarcón Vergara,Ramón Tejada Acuña,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,Juan Carlos Rojas Díaz,José Tomás Escalante Bermejo,,,,,,,,,,
0,1972,Tenerife,Córdoba,1-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,Ramón Tejada Acuña,José Luis Urbano Martínez,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,José Tomás Escalante Bermejo,,,,,,,,,,,
1,1972,Córdoba,Hércules,4-2,Miguel Ángel Molina Pons,Ángel Rodríguez Torres,Ángel Luis Piñel Blanco,José Rodríguez Martínez,Rafael Cepas Robles,José Tomás Escalante Bermejo,Ramón Tejada Acuña,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,José Luis Urbano Martínez,,,,,,,,,,,
0,1972,Murcia,Córdoba,1-0,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,Rafael Cepas Robles,José Rodríguez Martínez,Manuel López Rodríguez,Ramón Tejada Acuña,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,José Luis Urbano Martínez,Ángel Rodríguez Torres,,,,,,,,,,
1,1972,Córdoba,Gerona,3-0,Miguel Ángel Molina Pons,José Rodríguez Martínez,Ángel Luis Piñel Blanco,Rafael Cepas Robles,Manuel López Rodríguez,Ramón Tejada Acuña,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,Ángel Rodríguez Torres,Manuel Garrido Sevilla,,,,,,,,,,
0,1972,Gerona,Córdoba,3-2,Miguel Ángel Molina Pons,Ángel Luis Piñel Blanco,Rafael Cepas Robles,José Rodríguez Martínez,Francisco Varo López,Ramón Tejada Acuña,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel Cruz Ortega,Manuel de la Cuesta Martínez,Manuel Garrido Sevilla,Luis Miguel Cervera Indart,,,,,,,,,,
1,1973,Córdoba,Deportivo de La Coruña,2-0,Miguel Ángel Molina Pons,Fernando Aguilera Carvajal,Jorge Eduardo Dominichi Mejías,Francisco Varo López,Daniel Germán Onega Sirotto,José Tomás Escalante Bermejo,Ramón Tejada Acuña,Antonio Alarcón Vergara,Rafael Martínez Hidalgo,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,Manuel Martínez Pérez,Juan Alias Aguilar,,,,,,,,,,
0,1973,Orense,Córdoba,2-1,Miguel Ángel Molina Pons,Fernando Aguilera Carvajal,Jorge Eduardo Dominichi Mejías,Francisco Varo López,Daniel Germán Onega Sirotto,José Tomás Escalante Bermejo,Ramón Tejada Acuña,Antonio Alarcón Vergara,Rafael Martínez Hidalgo,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,Manuel Martínez Pérez,Carmelo Salas Tavira,,,,,,,,,,
1,1973,Córdoba,Burgos,4-2,Miguel Ángel Molina Pons,Fernando Aguilera Carvajal,Jorge Eduardo Dominichi Mejías,Francisco Varo López,Daniel Germán Onega Sirotto,José Tomás Escalante Bermejo,Ramón Tejada Acuña,Antonio Alarcón Vergara,Rafael Martínez Hidalgo,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,Juan Alias Aguilar,Manuel Cruz Ortega,,,,,,,,,,
0,1973,Salamanca,Córdoba,4-1,Miguel Ángel Molina Pons,Carmelo Salas Tavira,Fernando Aguilera Carvajal,Jorge Eduardo Dominichi Mejías,Francisco Varo López,Ramón Tejada Acuña,Daniel Germán Onega Sirotto,Antonio Alarcón Vergara,Rafael Martínez Hidalgo,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,José Tomás Escalante Bermejo,Juan Alias Aguilar,,,,,,,,,,
1,1973,Córdoba,Gimnástico de Tarragona,1-0,Miguel Ángel Molina Pons,Fernando Aguilera Carvajal,Jorge Eduardo Dominichi Mejías,Rafael Cepas Robles,Daniel Germán Onega Sirotto,José Tomás Escalante Bermejo,Ramón Tejada Acuña,Antonio Alarcón Vergara,Rafael Martínez Hidalgo,Manuel Garrido Sevilla,Manuel de la Cuesta Martínez,Juan Alias Aguilar,Manuel Cruz Ortega,,,,,,,,,,
0,1973,Betis,Córdoba,5-1,Miguel Ángel Molina Pons,Fernando Aguilera Carvajal,Manuel Ávila Villalobos,Jorge Eduardo Dominichi Mejías,Rafael Cepas Robles,Ramón Tejada Acuña,José Tomás Escalante Bermejo,Antonio Alarcón Vergara,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Manuel Garrido Sevilla,Rafael Martínez Hidalgo,Daniel Germán Onega Sirotto,,,,,,,,,,
1,1973,Córdoba,San Andrés,1-0,José Navarro Aparicio,Fernando Aguilera Carvajal,Manuel Ávila Villalobos,Jorge Eduardo Dominichi Mejías,Daniel Germán Onega Sirotto,José Luis Urbano Martínez,Antonio Alarcón Vergara,Manuel de la Cuesta Martínez,Manuel Cruz Ortega,Manuel Garrido Sevilla,Rafael Martínez Hidalgo,Manuel García Montes,Carmelo Salas Tavira,,,,,,,,,,
1,1973,Mallorca,Córdoba,0-1,José Navarro Aparicio,Jorge Eduardo Dominichi Mejías,Fernando Aguilera Carvajal,Manuel Ávila Villalobos,Manuel Martínez Pérez,Daniel Germán Onega Sirotto,José Luis Urbano Martínez,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Rafael Martínez Hidalgo,,,,,,,,,,,,
1,1973,Córdoba,Rayo Vallecano,3-1,José Navarro Aparicio,Jorge Eduardo Dominichi Mejías,Fernando Aguilera Carvajal,Manuel Ávila Villalobos,Manuel Martínez Pérez,Daniel Germán Onega Sirotto,José Luis Urbano Martínez,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Rafael Martínez Hidalgo,Manuel Cruz Ortega,,,,,,,,,,,
0,1973,Baracaldo,Córdoba,3-2,José Navarro Aparicio,Manuel Martínez Pérez,Jorge Eduardo Dominichi Mejías,Fernando Aguilera Carvajal,Manuel Ávila Villalobos,Daniel Germán Onega Sirotto,José Luis Urbano Martínez,Antonio Alarcón Vergara,Francisco Jiménez Martín,Manuel de la Cuesta Martínez,Rafael Martínez Hidalgo,Ramón Tejada Acuña,Manuel Cruz Ortega,,,,,,,,,,
