WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
0;2013;Mirandés;Zaragoza;0-1;Daniel Jiménez López;Iván Malón Aragonés;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Iriome González González;Antxon Muneta Beldarrain;Txomin Nagore Arbizu;Igor Martínez Caseras;Pablo Infante Muñoz;Asier Goiria Etxebarria;Juan Muñiz Gallego;Iñigo Díaz de Cerio Conejero;Roberto Iván Agustín Suárez;Francisco Javier Prieto Caroca;Koikili Lertxundi del Campo;Joseba Garmendia Elorriaga;Francisco de Borja Docal Saiz
0;2013;Tenerife;Mirandés;3-0;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Iriome González González;Francisco de Borja Docal Saiz;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Igor Martínez Caseras;Asier Goiria Etxebarria;Joseba Garmendia Elorriaga;Koikili Lertxundi del Campo;Iñigo Díaz de Cerio Conejero;Daniel Jiménez López;Haritz Mujika López;Pablo Infante Muñoz;Iván Malón Aragonés
1;2013;Mirandés;Real Madrid Castilla;2-1;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Koikili Lertxundi del Campo;Iriome González González;Antxon Muneta Beldarrain;Txomin Nagore Arbizu;Pablo Infante Muñoz;Haritz Mujika López;Iñigo Díaz de Cerio Conejero;Iván Malón Aragonés;Joseba Garmendia Elorriaga;Igor Martínez Caseras;Daniel Jiménez López;Roberto Iván Agustín Suárez;Asier Goiria Etxebarria;Asier Barahona Bregón
0;2013;Recreativo de Huelva;Mirandés;1-0;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Koikili Lertxundi del Campo;Iriome González González;Antxon Muneta Beldarrain;Txomin Nagore Arbizu;Haritz Mujika López;Iñigo Díaz de Cerio Conejero;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Igor Martínez Caseras;Daniel Jiménez López;Francisco de Borja Docal Saiz;Iván Malón Aragonés;Asier Barahona Bregón
0;2013;Mirandés;Mallorca;0-0;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Koikili Lertxundi del Campo;Iriome González González;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Pablo Infante Muñoz;Haritz Mujika López;Iñigo Díaz de Cerio Conejero;Joseba Garmendia Elorriaga;Asier Goiria Etxebarria;Igor Martínez Caseras;Daniel Jiménez López;Manuel Lucena Medina;José Antonio Ríos Reina;Iván Malón Aragonés
0;2013;Ponferradina;Mirandés;1-1;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Koikili Lertxundi del Campo;Iriome González González;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Haritz Mujika López;Asier Goiria Etxebarria;Txomin Nagore Arbizu;Iván Malón Aragonés;Igor Martínez Caseras;Daniel Jiménez López;Antxon Muneta Beldarrain;Joseba Garmendia Elorriaga;Iñigo Díaz de Cerio Conejero
1;2013;Mirandés;Deportivo de La Coruña;1-0;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Koikili Lertxundi del Campo;Iriome González González;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Igor Martínez Caseras;Haritz Mujika López;Asier Goiria Etxebarria;Joseba Garmendia Elorriaga;Pablo Infante Muñoz;Daniel Jiménez López;Txomin Nagore Arbizu;Iván Malón Aragonés;Iñigo Díaz de Cerio Conejero
1;2013;Alavés;Mirandés;0-2;Francisco Javier Prieto Caroca;Iván Malón Aragonés;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;José Antonio Ríos Reina;Iriome González González;Juan Muñiz Gallego;Francisco de Borja Docal Saiz;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Asier Goiria Etxebarria;Iñigo Díaz de Cerio Conejero;Asier Barahona Bregón;Antxon Muneta Beldarrain;Daniel Jiménez López;Txomin Nagore Arbizu;Igor Martínez Caseras;Jon Vega Villasante
0;2013;Mirandés;Eibar;1-4;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Koikili Lertxundi del Campo;Iriome González González;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Pablo Infante Muñoz;Asier Goiria Etxebarria;Txomin Nagore Arbizu;Iñigo Díaz de Cerio Conejero;Juan Muñiz Gallego;Daniel Jiménez López;Francisco de Borja Docal Saiz;Iván Malón Aragonés;Igor Martínez Caseras
1;2013;Numancia;Mirandés;0-1;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Iriome González González;Juan Muñiz Gallego;Francisco de Borja Docal Saiz;Txomin Nagore Arbizu;Pablo Infante Muñoz;Asier Goiria Etxebarria;Iñigo Díaz de Cerio Conejero;Koikili Lertxundi del Campo;Igor Martínez Caseras;Daniel Jiménez López;Antxon Muneta Beldarrain;Iván Malón Aragonés;Asier Barahona Bregón
1;2013;Mirandés;Jaén;2-1;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Iriome González González;Juan Muñiz Gallego;Francisco de Borja Docal Saiz;Txomin Nagore Arbizu;Pablo Infante Muñoz;Asier Goiria Etxebarria;Roberto Iván Agustín Suárez;Joseba Garmendia Elorriaga;Iñigo Díaz de Cerio Conejero;Daniel Jiménez López;Koikili Lertxundi del Campo;Iván Malón Aragonés;Igor Martínez Caseras
0;2013;Girona;Mirandés;4-0;Francisco Javier Prieto Caroca;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Francisco de Borja Docal Saiz;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Igor Martínez Caseras;Pablo Infante Muñoz;Asier Goiria Etxebarria;Daniel Jiménez López;Iñigo Díaz de Cerio Conejero;Iván Malón Aragonés;Koikili Lertxundi del Campo;Antxon Muneta Beldarrain;Juan Muñiz Gallego;Asier Barahona Bregón
1;2013;Mirandés;Las Palmas;2-1;Bernardo Domínguez Fernández;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Iriome González González;Francisco de Borja Docal Saiz;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Iñigo Díaz de Cerio Conejero;Koikili Lertxundi del Campo;Asier Goiria Etxebarria;Igor Martínez Caseras;Iván Malón Aragonés;Juan Muñiz Gallego;Asier Barahona Bregón;Sergio Pérez Leyva
0;2013;Córdoba;Mirandés;1-1;Bernardo Domínguez Fernández;Javier Flaño Bezunartea;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Iriome González González;Francisco de Borja Docal Saiz;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Iñigo Díaz de Cerio Conejero;Igor Martínez Caseras;Koikili Lertxundi del Campo;Asier Goiria Etxebarria;Daniel Jiménez López;Iván Malón Aragonés;Juan Muñiz Gallego;Asier Barahona Bregón
0;2013;Mirandés;Sabadell;2-2;Bernardo Domínguez Fernández;Iván Malón Aragonés;Javier Flaño Bezunartea;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Koikili Lertxundi del Campo;Iriome González González;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Asier Goiria Etxebarria;Asier Barahona Bregón;Iñigo Díaz de Cerio Conejero;Juan Muñiz Gallego;Daniel Jiménez López;Txomin Nagore Arbizu;Antxon Muneta Beldarrain;Jon Vega Villasante
0;2013;Murcia;Mirandés;5-0;Bernardo Domínguez Fernández;Iván Malón Aragonés;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Koikili Lertxundi del Campo;Iriome González González;Juan Muñiz Gallego;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Asier Barahona Bregón;Asier Goiria Etxebarria;Pablo Infante Muñoz;Iñigo Díaz de Cerio Conejero;Antxon Muneta Beldarrain;Daniel Jiménez López;Txomin Nagore Arbizu;Igor Martínez Caseras;Jon Vega Villasante
0;2013;Mirandés;Sporting de Gijón;1-1;Bernardo Domínguez Fernández;Iván Malón Aragonés;Javier Flaño Bezunartea;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Koikili Lertxundi del Campo;Iriome González González;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Iñigo Díaz de Cerio Conejero;Asier Goiria Etxebarria;Igor Martínez Caseras;Daniel Jiménez López;Txomin Nagore Arbizu;Antxon Muneta Beldarrain;Jon Vega Villasante;Asier Barahona Bregón
0;2013;Alcorcón;Mirandés;2-0;Bernardo Domínguez Fernández;Iván Malón Aragonés;Javier Flaño Bezunartea;César Fernández de las Heras Caneda;José Antonio Ríos Reina;Koikili Lertxundi del Campo;Iriome González González;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Pablo Infante Muñoz;Asier Goiria Etxebarria;Francisco de Borja Docal Saiz;Igor Martínez Caseras;Iñigo Díaz de Cerio Conejero;Daniel Jiménez López;Antxon Muneta Beldarrain;Jon Vega Villasante;Asier Barahona Bregón
0;2013;Mirandés;Hércules;0-1;Daniel Jiménez López;Iván Malón Aragonés;Javier Flaño Bezunartea;César Fernández de las Heras Caneda;Koikili Lertxundi del Campo;Iriome González González;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Pablo Infante Muñoz;Iñigo Díaz de Cerio Conejero;José Antonio Ríos Reina;Asier Barahona Bregón;Asier Goiria Etxebarria;Bernardo Domínguez Fernández;Francisco de Borja Docal Saiz;Igor Martínez Caseras;Jon Vega Villasante
0;2013;Lugo;Mirandés;1-0;Daniel Jiménez López;Iván Malón Aragonés;Manuel Lucena Medina;César Fernández de las Heras Caneda;Koikili Lertxundi del Campo;Iriome González González;Joseba Garmendia Elorriaga;Roberto Iván Agustín Suárez;Antxon Muneta Beldarrain;Pablo Infante Muñoz;Asier Goiria Etxebarria;Iñigo Díaz de Cerio Conejero;Igor Martínez Caseras;Bernardo Domínguez Fernández;Francisco de Borja Docal Saiz;José Antonio Ríos Reina;Álvaro Corral Echazarreta;Asier Barahona Bregón
0;2014;Mirandés;Lugo;0-0;Razak Brimah;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Javier Cantero de la Puente;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Emilio José Sánchez Fuentes;Urko Vera Mateos;Juan José Serrano Macías;Francisco de Borja Docal Saiz;Igor Martínez Caseras;Alejandro Ortiz Ramos;Imanol Elías Ayllón;Francisco José Carnicer Magán;Asier Barahona Bregón;José María Pan Fernández
1;2014;Racing de Santander;Mirandés;1-2;Razak Brimah;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Javier Cantero de la Puente;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Emilio José Sánchez Fuentes;Urko Vera Mateos;Juan José Serrano Macías;Francisco de Borja Docal Saiz;Pedro José Martín Moreno;Igor Martínez Caseras;Imanol Elías Ayllón;Alejandro Ortiz Ramos;Francisco José Carnicer Magán;Asier Barahona Bregón
0;2014;Mirandés;Alcorcón;1-2;Imanol Elías Ayllón;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Javier Cantero de la Puente;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Emilio José Sánchez Fuentes;Urko Vera Mateos;Juan José Serrano Macías;Igor Martínez Caseras;Pedro José Martín Moreno;Francisco de Borja Docal Saiz;Alejandro Ortiz Ramos;Francisco José Carnicer Magán;Asier Barahona Bregón;Sergio Pérez Leyva
1;2014;Mirandés;Racing de Ferrol;4-1;Imanol Elías Ayllón;Álvaro Corral Echazarreta;Alejandro Ortiz Ramos;César Fernández de las Heras Caneda;Francisco de Borja Docal Saiz;Gorka Kijera Salaberria;Daniel Provencio Azcune;Emilio José Sánchez Fuentes;Pedro José Martín Moreno;Josu Hernáez Lopetegui;Urko Vera Mateos;Igor Martínez Caseras;Asier Barahona Bregón;Francisco José Carnicer Magán;Alejandro García Peña;Sergio Pérez Leyva;;
0;2014;Tenerife;Mirandés;1-0;Razak Brimah;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Emilio José Sánchez Fuentes;Urko Vera Mateos;Juan José Serrano Macías;Pedro José Martín Moreno;Josu Hernáez Lopetegui;Igor Martínez Caseras;Imanol Elías Ayllón;Alejandro Ortiz Ramos;Daniel Provencio Azcune;Francisco de Borja Docal Saiz
0;2014;Mirandés;Sporting de Gijón;0-2;Imanol Elías Ayllón;Álvaro Corral Echazarreta;Alejandro Ortiz Ramos;César Fernández de las Heras Caneda;Francisco de Borja Docal Saiz;Gorka Kijera Salaberria;Roberto López Esquiroz;Daniel Provencio Azcune;Pedro José Martín Moreno;Igor Martínez Caseras;Juan José Serrano Macías;Jordi Pablo Ripollès;Alejandro García Peña;Emilio José Sánchez Fuentes;Javier Cantero de la Puente;Aitor Fernández López;Asier Barahona Bregón;Sergio Pérez Leyva
0;2014;Ponferradina;Mirandés;1-0;Sergio Pérez Leyva;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Emilio José Sánchez Fuentes;Asier Barahona Bregón;Pedro José Martín Moreno;Igor Martínez Caseras;Daniel Provencio Azcune;Urko Vera Mateos;Francisco José Carnicer Magán;Imanol Elías Ayllón;Javier Cantero de la Puente;Francisco de Borja Docal Saiz;Jordi Pablo Ripollès
0;2014;Mirandés;Alavés;0-1;Sergio Pérez Leyva;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Francisco de Borja Docal Saiz;Roberto López Esquiroz;Francisco José Carnicer Magán;Emilio José Sánchez Fuentes;Josu Hernáez Lopetegui;Urko Vera Mateos;Igor Martínez Caseras;Pedro José Martín Moreno;Alejandro García Peña;Imanol Elías Ayllón;Daniel Provencio Azcune;Jordi Pablo Ripollès;Asier Barahona Bregón
1;2014;Mirandés;Albacete;3-2;Razak Brimah;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Daniel Provencio Azcune;Asier Barahona Bregón;Pedro José Martín Moreno;Igor Martínez Caseras;Urko Vera Mateos;Josu Hernáez Lopetegui;Francisco José Carnicer Magán;Jordi Pablo Ripollès;Imanol Elías Ayllón;Francisco de Borja Docal Saiz;Alejandro Román Pantoja;Andrés del Olmo García
0;2014;Girona;Mirandés;3-0;Razak Brimah;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Asier Barahona Bregón;Pedro José Martín Moreno;Igor Martínez Caseras;Urko Vera Mateos;Francisco de Borja Docal Saiz;Imanol Elías Ayllón;Alejandro Ortiz Ramos;Francisco José Carnicer Magán;Josu Hernáez Lopetegui;Daniel Provencio Azcune;Jordi Pablo Ripollès
0;2014;Sabadell;Mirandés;3-2;Sergio Pérez Leyva;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Francisco de Borja Docal Saiz;Roberto López Esquiroz;Francisco José Carnicer Magán;Josu Hernáez Lopetegui;Igor Martínez Caseras;Urko Vera Mateos;Pedro José Martín Moreno;Daniel Provencio Azcune;Imanol Elías Ayllón;Alejandro Ortiz Ramos;Jordi Pablo Ripollès;Asier Barahona Bregón;Alejandro Román Pantoja
0;2014;Mirandés;Valladolid;0-0;Razak Brimah;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Francisco de Borja Docal Saiz;Gorka Kijera Salaberria;Roberto López Esquiroz;Jordi Pablo Ripollès;Francisco José Carnicer Magán;Igor Martínez Caseras;Urko Vera Mateos;Daniel Provencio Azcune;Pedro José Martín Moreno;Asier Barahona Bregón;Imanol Elías Ayllón;Javier Cantero de la Puente;Alejandro Ortiz Ramos;Alejandro Román Pantoja
0;2014;Las Palmas;Mirandés;0-0;Imanol Elías Ayllón;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Francisco de Borja Docal Saiz;Gorka Kijera Salaberria;Roberto López Esquiroz;Jordi Pablo Ripollès;Francisco José Carnicer Magán;Igor Martínez Caseras;Urko Vera Mateos;Pedro José Martín Moreno;Alejandro García Peña;Daniel Provencio Azcune;Javier Cantero de la Puente;Alejandro Ortiz Ramos;Asier Barahona Bregón;Sergio Pérez Leyva
1;2014;Mirandés;Leganés;1-0;Razak Brimah;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Francisco José Carnicer Magán;Igor Martínez Caseras;Urko Vera Mateos;Pedro José Martín Moreno;Imanol Elías Ayllón;Javier Cantero de la Puente;Alejandro Ortiz Ramos;Daniel Provencio Azcune;Francisco de Borja Docal Saiz;Asier Barahona Bregón
1;2014;Recreativo de Huelva;Mirandés;0-1;Razak Brimah;Álvaro Corral Echazarreta;Alejandro Ortiz Ramos;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Alejandro García Peña;Jordi Pablo Ripollès;Daniel Provencio Azcune;Francisco José Carnicer Magán;Igor Martínez Caseras;Urko Vera Mateos;Juan José Serrano Macías;Asier Barahona Bregón;Javier Cantero de la Puente;Imanol Elías Ayllón;Josu Hernáez Lopetegui;Francisco de Borja Docal Saiz;Alejandro Román Pantoja
1;2014;Mirandés;Osasuna;1-0;Razak Brimah;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Francisco José Carnicer Magán;Igor Martínez Caseras;Urko Vera Mateos;Daniel Provencio Azcune;Juan José Serrano Macías;Asier Barahona Bregón;Imanol Elías Ayllón;Javier Cantero de la Puente;Alejandro Ortiz Ramos;Francisco de Borja Docal Saiz
1;2014;Barcelona B;Mirandés;1-3;Razak Brimah;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Francisco José Carnicer Magán;Igor Martínez Caseras;Urko Vera Mateos;Juan José Serrano Macías;Pedro José Martín Moreno;Asier Barahona Bregón;Imanol Elías Ayllón;Javier Cantero de la Puente;Alejandro Ortiz Ramos;Daniel Provencio Azcune
0;2014;Mirandés;Zaragoza;1-1;Razak Brimah;Aitor Fernández López;Alejandro Ortiz Ramos;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Francisco José Carnicer Magán;Igor Martínez Caseras;Urko Vera Mateos;Pedro José Martín Moreno;Juan José Serrano Macías;Imanol Elías Ayllón;Javier Cantero de la Puente;Daniel Provencio Azcune;Francisco de Borja Docal Saiz;Asier Barahona Bregón
1;2014;Mirandés;Llagostera;1-0;Imanol Elías Ayllón;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Francisco José Carnicer Magán;Igor Martínez Caseras;Urko Vera Mateos;Asier Barahona Bregón;Juan José Serrano Macías;Pedro José Martín Moreno;Javier Cantero de la Puente;Alejandro Ortiz Ramos;Daniel Provencio Azcune;Sergio Pérez Leyva
0;2014;Mallorca;Mirandés;2-0;Imanol Elías Ayllón;Aitor Fernández López;Álvaro Corral Echazarreta;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Francisco José Carnicer Magán;Urko Vera Mateos;Juan José Serrano Macías;Pedro José Martín Moreno;Alejandro Ortiz Ramos;Javier Cantero de la Puente;Igor Martínez Caseras;Daniel Provencio Azcune;Asier Barahona Bregón;Sergio Pérez Leyva
0;2014;Mirandés;Tenerife;1-1;Razak Brimah;Aitor Fernández López;Alejandro Ortiz Ramos;César Fernández de las Heras Caneda;Gorka Kijera Salaberria;Roberto López Esquiroz;Alejandro García Peña;Jordi Pablo Ripollès;Francisco José Carnicer Magán;Igor Martínez Caseras;Urko Vera Mateos;Josu Hernáez Lopetegui;Daniel Provencio Azcune;Pedro José Martín Moreno;Javier Cantero de la Puente;Juan José Serrano Macías;Álvaro Corral Echazarreta;Sergio Pérez Leyva
