WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,,,,,,
1,2006,Cultural Leonesa,Palencia,Jan-00,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Antonio Sambruno Aragón,Alberto Negral González,Iván Casquero Cosio,Gonzalo Arantegui Peñafiel,Cristian Alberdi López,Diego Aller Padierna,Jesús María López Riego,Oriol Riera Magem,Addison Alves de Oliveira,David Bandera Vázquez,Diego Cascón Sandoval,,,,,,,,,,
0,2006,Eibar,Cultural Leonesa,1-Feb,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Antonio Sambruno Aragón,Alberto Negral González,Iván Casquero Cosio,Gonzalo Arantegui Peñafiel,Jesús María López Riego,Cristian Alberdi López,Diego Aller Padierna,Diego Cascón Sandoval,Oriol Riera Magem,Fernando López Álvarez,Javier Medina García,Francisco Jesús Rodríguez Villar,,,,,,,,,
0,2006,Cultural Leonesa,Real Sociedad B,0-0,Oinatz Aulestia Alkorta,Antonio Sambruno Aragón,Alberto Negral González,Iván Casquero Cosio,Jesús María López Riego,Diego Aller Padierna,Fernando López Álvarez,Gonzalo Arantegui Peñafiel,Diego Cascón Sandoval,Javier Medina García,Oriol Riera Magem,Iván Mateo Silva,Addison Alves de Oliveira,Francisco Jesús Rodríguez Villar,Joaquín Menéndez Loureiro,Álvaro Martínez Beltrán,,,,,,,
0,2006,Real Unión,Cultural Leonesa,Feb-00,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Antonio Sambruno Aragón,Alberto Negral González,Iván Casquero Cosio,Gonzalo Arantegui Peñafiel,Cristian Alberdi López,Jesús María López Riego,Diego Aller Padierna,Addison Alves de Oliveira,Oriol Riera Magem,Iván Mateo Silva,Diego Cascón Sandoval,Francisco Jesús Rodríguez Villar,,,,,,,,,
1,2006,Cultural Leonesa,Alfaro,1-Feb,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Antonio Sambruno Aragón,Alberto Negral González,Iván Casquero Cosio,Iván Mateo Silva,Jesús María López Riego,Gonzalo Arantegui Peñafiel,Cristian Alberdi López,Diego Cascón Sandoval,Addison Alves de Oliveira,Joaquín Menéndez Loureiro,David Bandera Vázquez,Diego Aller Padierna,,,,,,,,,
0,2006,Burgos CF,Cultural Leonesa,Jan-00,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Alexander Goikoetxea Urkiaga,Joaquín Menéndez Loureiro,Antonio Sambruno Aragón,Alberto Negral González,Iván Casquero Cosio,Jesús María López Riego,Iván Mateo Silva,Javier Medina García,Oriol Riera Magem,Fernando López Álvarez,Diego Aller Padierna,Addison Alves de Oliveira,,,,,,,,,
1,2006,Cultural Leonesa,Marino de Luanco,Jan-00,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Alexander Goikoetxea Urkiaga,Alberto Negral González,Iván Casquero Cosio,Jesús María López Riego,Gonzalo Arantegui Peñafiel,Cristian Alberdi López,Fernando López Álvarez,Diego Aller Padierna,Diego Cascón Sandoval,Iván Mateo Silva,Addison Alves de Oliveira,Francisco Jesús Rodríguez Villar,,,,,,,,,
0,2006,Cultural Leonesa,Lemona,0-1,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Alexander Goikoetxea Urkiaga,Alberto Negral González,Iván Casquero Cosio,Diego Aller Padierna,Gonzalo Arantegui Peñafiel,Jesús María López Riego,Fernando López Álvarez,Cristian Alberdi López,Diego Cascón Sandoval,Oriol Riera Magem,Iván Mateo Silva,Addison Alves de Oliveira,,,,,,,,,
1,2006,Logroñés CF,Cultural Leonesa,0-1,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Antonio Sambruno Aragón,Alberto Negral González,Iván Casquero Cosio,Jesús María López Riego,Fernando López Álvarez,Cristian Alberdi López,Diego Cascón Sandoval,Addison Alves de Oliveira,Oriol Riera Magem,Francisco Jesús Rodríguez Villar,Diego Aller Padierna,,,,,,,,,,
1,2006,Cultural Leonesa,Guijuelo,1-Feb,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Alberto Negral González,Antonio Sambruno Aragón,Iván Casquero Cosio,Jesús María López Riego,Diego Aller Padierna,Fernando López Álvarez,Diego Cascón Sandoval,Addison Alves de Oliveira,Oriol Riera Magem,Iván Mateo Silva,Gonzalo Arantegui Peñafiel,Mauro Nores Pola,Álvaro Martínez Beltrán,Joaquín Menéndez Loureiro,,,,,,,
0,2006,Zamora,Cultural Leonesa,0-0,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Antonio Sambruno Aragón,Alberto Negral González,Iván Casquero Cosio,Jesús María López Riego,Diego Aller Padierna,Fernando López Álvarez,Diego Cascón Sandoval,Addison Alves de Oliveira,Oriol Riera Magem,Alexander Goikoetxea Urkiaga,Cristian Alberdi López,Mauro Nores Pola,,,,,,,,,
0,2006,Cultural Leonesa,Bilbao Athletic,1-Jan,Oinatz Aulestia Alkorta,Joaquín Menéndez Loureiro,Antonio Sambruno Aragón,Sergio Conde Quintana,Iván Casquero Cosio,Jesús María López Riego,Gonzalo Arantegui Peñafiel,Diego Aller Padierna,Cristian Alberdi López,Diego Cascón Sandoval,Addison Alves de Oliveira,Iván Mateo Silva,Mauro Nores Pola,Francisco Jesús Rodríguez Villar,,,,,,,,,
1,2006,Barakaldo,Cultural Leonesa,3-Jan,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Alberto Negral González,Antonio Sambruno Aragón,Iván Casquero Cosio,Jesús María López Riego,Fernando López Álvarez,Cristian Alberdi López,Diego Cascón Sandoval,Addison Alves de Oliveira,Oriol Riera Magem,Sergio Conde Quintana,Francisco Jesús Rodríguez Villar,Diego Aller Padierna,,,,,,,,,
0,2006,Cultural Leonesa,Sestao River,2-Feb,Oinatz Aulestia Alkorta,Pablo Suárez Álvarez,Alberto Negral González,Antonio Sambruno Aragón,Iván Casquero Cosio,Jesús María López Riego,Fernando López Álvarez,Cristian Alberdi López,Diego Cascón Sandoval,Addison Alves de Oliveira,Oriol Riera Magem,Iván Mateo Silva,Diego Aller Padierna,Ismael Frutos García,,,,,,,,,
0,2006,Amurrio,Cultural Leonesa,0-0,Álvaro Martínez Beltrán,Pablo Suárez Álvarez,Francisco Jesús Rodríguez Villar,Antonio Sambruno Aragón,Alberto Negral González,Iván Casquero Cosio,Gonzalo Arantegui Peñafiel,Iván Mateo Silva,Iván García Reyero,Diego Cascón Sandoval,Addison Alves de Oliveira,Jesús María López Riego,Diego Aller Padierna,Mauro Nores Pola,Ismael Frutos García,,,,,,,,
1,2006,Cultural Leonesa,Oviedo,Jan-00,Álvaro Martínez Beltrán,Pablo Suárez Álvarez,Alberto Negral González,Antonio Sambruno Aragón,Iván Casquero Cosio,Jesús María López Riego,Diego Aller Padierna,Fernando López Álvarez,Diego Cascón Sandoval,Addison Alves de Oliveira,Oriol Riera Magem,Gonzalo Arantegui Peñafiel,Iván Mateo Silva,Francisco Jesús Rodríguez Villar,,,,,,,,,
0,2007,Logroñés,Cultural Leonesa,3-Mar,José Ramón Rodríguez Gómez,Iván Otero Yugueros,Cristóbal Juncal Fervenza,Pablo López Vidal,Gorka García Zubikarai,David Pérez García,José Manuel Jiménez Sancho,Iván Mateo Silva,Nasser Hakkar,Addison Alves de Oliveira,Oriol Riera Magem,Diego Aller Padierna,Asier Eizaguirre Rosa,Israel Delgado Andrés,Fernando Martín Carreras,,,,,,,,
0,2007,Cultural Leonesa,Huesca,3-Jan,José Ramón Rodríguez Gómez,Iván Otero Yugueros,Pablo Suárez Álvarez,Fernando Martín Carreras,Gorka García Zubikarai,José Manuel Jiménez Sancho,Iván Mateo Silva,Nasser Hakkar,David Pérez García,Asier Eizaguirre Rosa,Addison Alves de Oliveira,Cristóbal Juncal Fervenza,Diego Aller Padierna,Oriol Riera Magem,Israel Delgado Andrés,Diego Calzado Pérez,,,,,,,
0,2007,Osasuna B,Cultural Leonesa,Jan-00,José Ramón Rodríguez Gómez,Pablo Suárez Álvarez,Iván Otero Yugueros,Pablo López Vidal,Gorka García Zubikarai,David Bandera Vázquez,José Manuel Jiménez Sancho,Iván Mateo Silva,Diego Aller Padierna,Addison Alves de Oliveira,Oriol Riera Magem,Manuel Pérez Rodrigo,Cristóbal Juncal Fervenza,Asier Eizaguirre Rosa,Diego Calzado Pérez,José Romero Jiménez,,,,,,,
1,2007,Cultural Leonesa,Bilbao Athletic,1-Feb,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Pablo López Vidal,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,Manuel Pérez Rodrigo,Nasser Hakkar,Diego Aller Padierna,Oriol Riera Magem,Addison Alves de Oliveira,Asier Eizaguirre Rosa,Cristóbal Juncal Fervenza,José Manuel Jiménez Sancho,José Ramón Rodríguez Gómez,Iván Mateo Silva,,,,,,,
0,2007,Zamora,Cultural Leonesa,1-Feb,José Miguel Bermúdez Ríos,Cristóbal Juncal Fervenza,Pablo López Vidal,Fernando Martín Carreras,Gorka García Zubikarai,Iván Mateo Silva,Diego Aller Padierna,David Pérez García,Manuel Pérez Rodrigo,Addison Alves de Oliveira,Oriol Riera Magem,José Manuel Jiménez Sancho,Asier Eizaguirre Rosa,José Romero Jiménez,José Ramón Rodríguez Gómez,Nasser Hakkar,,,,,,,
1,2007,Cultural Leonesa,Guadalajara,Feb-00,José Miguel Bermúdez Ríos,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Pablo Suárez Álvarez,Fernando Martín Carreras,Israel Delgado Andrés,Manuel Pérez Rodrigo,Diego Aller Padierna,José Manuel Jiménez Sancho,Asier Eizaguirre Rosa,Addison Alves de Oliveira,Oriol Riera Magem,Iván Mateo Silva,José Romero Jiménez,José Ramón Rodríguez Gómez,Nasser Hakkar,,,,,,,
1,2007,Cultural Leonesa,Real Sociedad B,Mar-00,José Miguel Bermúdez Ríos,Iván Otero Yugueros,Pablo Suárez Álvarez,Cristóbal Juncal Fervenza,Fernando Martín Carreras,Israel Delgado Andrés,Iván Mateo Silva,Manuel Pérez Rodrigo,Diego Aller Padierna,José Manuel Jiménez Sancho,Addison Alves de Oliveira,Oriol Riera Magem,Pablo López Vidal,Nasser Hakkar,José Ramón Rodríguez Gómez,Asier Eizaguirre Rosa,,,,,,,
0,2007,Real Unión,Cultural Leonesa,1-Feb,José Miguel Bermúdez Ríos,Iván Otero Yugueros,Cristóbal Juncal Fervenza,Fernando Martín Carreras,Pablo López Vidal,Israel Delgado Andrés,Manuel Pérez Rodrigo,José Manuel Jiménez Sancho,Diego Aller Padierna,Addison Alves de Oliveira,Oriol Riera Magem,Iván Mateo Silva,Nasser Hakkar,Carmelo García Bueno,José Ramón Rodríguez Gómez,Asier Eizaguirre Rosa,,,,,,,
0,2007,Cultural Leonesa,Barakaldo,1-Jan,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Fernando Martín Carreras,Israel Delgado Andrés,José Manuel Jiménez Sancho,Manuel Pérez Rodrigo,Nasser Hakkar,Iván Mateo Silva,Addison Alves de Oliveira,David Pérez García,Oriol Riera Magem,Pablo López Vidal,José Ramón Rodríguez Gómez,Asier Eizaguirre Rosa,,,,,,,
1,2007,Logroñés CF,Cultural Leonesa,0-1,José Miguel Bermúdez Ríos,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,José Manuel Jiménez Sancho,Manuel Pérez Rodrigo,Nasser Hakkar,Iván Mateo Silva,Addison Alves de Oliveira,Asier Eizaguirre Rosa,Oriol Riera Magem,Diego Aller Padierna,José Ramón Rodríguez Gómez,Pablo López Vidal,,,,,,,
0,2007,Cultural Leonesa,Burgos CF,0-2,José Miguel Bermúdez Ríos,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,Manuel Pérez Rodrigo,Diego Aller Padierna,Addison Alves de Oliveira,Oriol Riera Magem,José Romero Jiménez,Iván Mateo Silva,Pablo Suárez Álvarez,Asier Eizaguirre Rosa,José Ramón Rodríguez Gómez,Pablo López Vidal,,,,,,,
0,2007,Conquense,Cultural Leonesa,1-Jan,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,Nasser Hakkar,Iván Mateo Silva,Diego Aller Padierna,Asier Eizaguirre Rosa,José Ramón Rodríguez Gómez,Addison Alves de Oliveira,Manuel Pérez Rodrigo,Pablo López Vidal,Israel Delgado Andrés,,,,,,,
1,2007,Cultural Leonesa,Peña Sport,Mar-00,José Ramón Rodríguez Gómez,Pablo Suárez Álvarez,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,Nasser Hakkar,Iván Mateo Silva,Addison Alves de Oliveira,Asier Eizaguirre Rosa,Diego Aller Padierna,José Manuel Jiménez Sancho,Mateo Roskam,Diego Calzado Pérez,Pablo López Vidal,,,,,,,
0,2007,Palencia,Cultural Leonesa,0-0,José Ramón Rodríguez Gómez,Pablo Suárez Álvarez,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,Israel Delgado Andrés,José Manuel Jiménez Sancho,Nasser Hakkar,Iván Mateo Silva,Addison Alves de Oliveira,Asier Eizaguirre Rosa,Mateo Roskam,David Pérez García,Cristóbal Juncal Fervenza,Diego Calzado Pérez,Diego Aller Padierna,,,,,,,
1,2007,Cultural Leonesa,Valladolid B,Feb-00,José Ramón Rodríguez Gómez,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,Israel Delgado Andrés,José Manuel Jiménez Sancho,Nasser Hakkar,Iván Mateo Silva,Addison Alves de Oliveira,Oriol Riera Magem,Asier Eizaguirre Rosa,Cristóbal Juncal Fervenza,Diego Aller Padierna,Mateo Roskam,Diego Calzado Pérez,Manuel Pérez Rodrigo,,,,,,,
0,2007,Ponferradina,Cultural Leonesa,1-Apr,José Ramón Rodríguez Gómez,Pablo Suárez Álvarez,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,Israel Delgado Andrés,José Manuel Jiménez Sancho,Nasser Hakkar,Iván Mateo Silva,Addison Alves de Oliveira,Asier Eizaguirre Rosa,Manuel Pérez Rodrigo,David Pérez García,Mateo Roskam,José Miguel Bermúdez Ríos,Diego Aller Padierna,,,,,,,
0,2007,Cultural Leonesa,Sestao River,1-Jan,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,Israel Delgado Andrés,José Manuel Jiménez Sancho,Nasser Hakkar,Iván Mateo Silva,Oriol Riera Magem,Asier Eizaguirre Rosa,David Pérez García,Mateo Roskam,Cristóbal Juncal Fervenza,José Ramón Rodríguez Gómez,Diego Aller Padierna,,,,,,,
0,2007,Lemona,Cultural Leonesa,1-Jan,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,Nasser Hakkar,Iván Mateo Silva,Oriol Riera Magem,Asier Eizaguirre Rosa,Israel Delgado Andrés,Addison Alves de Oliveira,Diego Aller Padierna,José Ramón Rodríguez Gómez,,,,,,,,
1,2007,Cultural Leonesa,Guijuelo,2-Mar,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,José Manuel Jiménez Sancho,Nasser Hakkar,Iván Mateo Silva,Oriol Riera Magem,Asier Eizaguirre Rosa,Addison Alves de Oliveira,Pablo López Vidal,Cristóbal Juncal Fervenza,José Ramón Rodríguez Gómez,Israel Delgado Andrés,,,,,,,
1,2007,Cultural Leonesa,Logroñés,2-Mar,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Cristóbal Juncal Fervenza,Pablo López Vidal,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,Nasser Hakkar,Diego Aller Padierna,Oriol Riera Magem,Asier Eizaguirre Rosa,Mateo Roskam,José Manuel Jiménez Sancho,Israel Delgado Andrés,José Ramón Rodríguez Gómez,,,,,,,,
0,2007,Huesca,Cultural Leonesa,1-Mar,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Cristóbal Juncal Fervenza,Pablo López Vidal,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,Nasser Hakkar,Iván Mateo Silva,Oriol Riera Magem,Asier Eizaguirre Rosa,Mateo Roskam,Israel Delgado Andrés,José Manuel Jiménez Sancho,José Ramón Rodríguez Gómez,Iván Otero Yugueros,,,,,,,
0,2007,Cultural Leonesa,Osasuna B,0-0,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Iván Otero Yugueros,Fernando Martín Carreras,Gorka García Zubikarai,David Pérez García,José Manuel Jiménez Sancho,Nasser Hakkar,Iván Mateo Silva,Addison Alves de Oliveira,Oriol Riera Magem,Diego Aller Padierna,Asier Eizaguirre Rosa,Mateo Roskam,José Ramón Rodríguez Gómez,Israel Delgado Andrés,,,,,,,
1,2007,Bilbao Athletic,Cultural Leonesa,0-1,José Miguel Bermúdez Ríos,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Fernando Martín Carreras,Aitor Olmo Ibáñez,Gorka García Zubikarai,David Pérez García,José Manuel Jiménez Sancho,Iván Mateo Silva,Diego Aller Padierna,Oriol Riera Magem,Addison Alves de Oliveira,Pablo Suárez Álvarez,Asier Eizaguirre Rosa,José Ramón Rodríguez Gómez,Pablo López Vidal,,,,,,,
1,2007,Cultural Leonesa,Zamora,Apr-00,José Miguel Bermúdez Ríos,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Alexander Goikoetxea Urkiaga,Aitor Olmo Ibáñez,Gorka García Zubikarai,David Pérez García,José Manuel Jiménez Sancho,Iván Mateo Silva,Diego Aller Padierna,Oriol Riera Magem,Pablo Suárez Álvarez,Addison Alves de Oliveira,Asier Eizaguirre Rosa,José Ramón Rodríguez Gómez,Pablo López Vidal,,,,,,,
0,2007,Guadalajara,Cultural Leonesa,1-Feb,José Miguel Bermúdez Ríos,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Alexander Goikoetxea Urkiaga,Aitor Olmo Ibáñez,Gorka García Zubikarai,David Pérez García,Iván Mateo Silva,Diego Aller Padierna,Oriol Riera Magem,Asier Eizaguirre Rosa,Fernando Martín Carreras,Pablo Suárez Álvarez,Addison Alves de Oliveira,José Ramón Rodríguez Gómez,Pablo López Vidal,,,,,,,
0,2007,Real Sociedad B,Cultural Leonesa,2-Mar,José Miguel Bermúdez Ríos,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Alexander Goikoetxea Urkiaga,Aitor Olmo Ibáñez,Gorka García Zubikarai,Israel Delgado Andrés,José Manuel Jiménez Sancho,Iván Mateo Silva,Diego Aller Padierna,Addison Alves de Oliveira,Fernando Martín Carreras,Rubén García Martínez,Oriol Riera Magem,José Ramón Rodríguez Gómez,Mateo Roskam,,,,,,,
0,2007,Cultural Leonesa,Real Unión,2-Jan,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Alexander Goikoetxea Urkiaga,Fernando Martín Carreras,Aitor Olmo Ibáñez,Gorka García Zubikarai,David Pérez García,José Manuel Jiménez Sancho,Iván Mateo Silva,Diego Aller Padierna,Oriol Riera Magem,Asier Eizaguirre Rosa,Addison Alves de Oliveira,Mateo Roskam,José Ramón Rodríguez Gómez,Israel Delgado Andrés,,,,,,,
0,2007,Barakaldo,Cultural Leonesa,1-Jan,José Miguel Bermúdez Ríos,Alexander Goikoetxea Urkiaga,Fernando Martín Carreras,Aitor Olmo Ibáñez,Gorka García Zubikarai,Israel Delgado Andrés,José Manuel Jiménez Sancho,Rubén García Martínez,Iván Mateo Silva,Diego Aller Padierna,Oriol Riera Magem,Pablo Suárez Álvarez,Addison Alves de Oliveira,Cristóbal Juncal Fervenza,José Ramón Rodríguez Gómez,Iván Otero Yugueros,,,,,,,
0,2007,Cultural Leonesa,Logroñés CF,0-0,José Miguel Bermúdez Ríos,Alexander Goikoetxea Urkiaga,Fernando Martín Carreras,Aitor Olmo Ibáñez,Gorka García Zubikarai,David Pérez García,José Manuel Jiménez Sancho,Rubén García Martínez,Iván Mateo Silva,Diego Aller Padierna,Oriol Riera Magem,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Pablo Suárez Álvarez,José Ramón Rodríguez Gómez,Mateo Roskam,,,,,,,
1,2007,Burgos CF,Cultural Leonesa,0-1,José Miguel Bermúdez Ríos,Iván Otero Yugueros,Pablo López Vidal,Aitor Olmo Ibáñez,Israel Delgado Andrés,David Pérez García,Rubén García Martínez,Iván Mateo Silva,Mateo Roskam,Oriol Riera Magem,Asier Eizaguirre Rosa,Cristóbal Juncal Fervenza,Pablo Suárez Álvarez,José Manuel Jiménez Sancho,José Ramón Rodríguez Gómez,Gorka García Zubikarai,,,,,,,
0,2007,Cultural Leonesa,Conquense,0-1,José Miguel Bermúdez Ríos,Cristóbal Juncal Fervenza,Iván Otero Yugueros,Pablo López Vidal,Aitor Olmo Ibáñez,Israel Delgado Andrés,David Pérez García,Rubén García Martínez,Iván Mateo Silva,Mateo Roskam,Asier Eizaguirre Rosa,José Manuel Jiménez Sancho,Pablo Suárez Álvarez,Gorka García Zubikarai,José Ramón Rodríguez Gómez,Diego Aller Padierna,,,,,,,
1,2007,Peña Sport,Cultural Leonesa,2-Jan,José Miguel Bermúdez Ríos,Pablo Suárez Álvarez,Iván Otero Yugueros,Pablo López Vidal,Israel Delgado Andrés,David Pérez García,José Manuel Jiménez Sancho,Rubén García Martínez,Iván Mateo Silva,Mateo Roskam,Asier Eizaguirre Rosa,Diego Aller Padierna,Addison Alves de Oliveira,Oriol Riera Magem,José Ramón Rodríguez Gómez,Fernando Martín Carreras,,,,,,,
1,2007,Cultural Leonesa,Palencia,1-Mar,José Miguel Bermúdez Ríos,Iván Otero Yugueros,Alexander Goikoetxea Urkiaga,Israel Delgado Andrés,David Pérez García,José Manuel Jiménez Sancho,Rubén García Martínez,Diego Aller Padierna,Addison Alves de Oliveira,Oriol Riera Magem,Asier Eizaguirre Rosa,Pablo López Vidal,Pablo Suárez Álvarez,Aitor Olmo Ibáñez,José Ramón Rodríguez Gómez,Mateo Roskam,,,,,,,
0,2007,Valladolid B,Cultural Leonesa,1-Jan,José Miguel Bermúdez Ríos,Iván Otero Yugueros,Alexander Goikoetxea Urkiaga,Aitor Olmo Ibáñez,Israel Delgado Andrés,David Pérez García,Rubén García Martínez,Diego Aller Padierna,Addison Alves de Oliveira,Oriol Riera Magem,Asier Eizaguirre Rosa,José Ramón Rodríguez Gómez,Pablo López Vidal,Iván Mateo Silva,Cristóbal Juncal Fervenza,Mateo Roskam,,,,,,,
0,2007,Cultural Leonesa,Ponferradina,0-1,José Miguel Bermúdez Ríos,Alexander Goikoetxea Urkiaga,Pablo López Vidal,Aitor Olmo Ibáñez,Israel Delgado Andrés,David Pérez García,Rubén García Martínez,Diego Aller Padierna,Addison Alves de Oliveira,Oriol Riera Magem,Asier Eizaguirre Rosa,José Manuel Jiménez Sancho,Iván Otero Yugueros,Iván Mateo Silva,José Ramón Rodríguez Gómez,Cristóbal Juncal Fervenza,,,,,,,
1,2007,Sestao River,Cultural Leonesa,0-1,José Miguel Bermúdez Ríos,Iván Otero Yugueros,Pablo López Vidal,Aitor Olmo Ibáñez,Israel Delgado Andrés,David Pérez García,Rubén García Martínez,Diego Aller Padierna,Addison Alves de Oliveira,Oriol Riera Magem,Asier Eizaguirre Rosa,Gorka García Zubikarai,Cristóbal Juncal Fervenza,Fernando Martín Carreras,José Ramón Rodríguez Gómez,Pablo Suárez Álvarez,,,,,,,
